i	t	sum
2684	-5.67792	1.25267e-19
2685	-5.6778	1.26514e-19
2686	-5.67768	1.27472e-19
2687	-5.67756	1.28074e-19
2688	-5.67744	1.28349e-19
2689	-5.67732	1.28415e-19
2690	-5.6772	1.28453e-19
2691	-5.67708	1.28651e-19
2692	-5.67696	1.29159e-19
2693	-5.67684	1.30046e-19
2694	-5.67672	1.31278e-19
2695	-5.6766	1.32726e-19
2696	-5.67648	1.34204e-19
2697	-5.67636	1.35515e-19
2698	-5.67624	1.36506e-19
2699	-5.67612	1.37113e-19
2700	-5.676	1.37377e-19
2701	-5.67588	1.37436e-19
2702	-5.67576	1.37485e-19
2703	-5.67564	1.37729e-19
2704	-5.67552	1.3832e-19
2705	-5.6754	1.39319e-19
2706	-5.67528	1.40675e-19
2707	-5.67516	1.42239e-19
2708	-5.67504	1.43804e-19
2709	-5.67492	1.45161e-19
2710	-5.6748	1.46158e-19
2711	-5.67468	1.46741e-19
2712	-5.67456	1.46974e-19
2713	-5.67444	1.47019e-19
2714	-5.67432	1.47094e-19
2715	-5.6742	1.47413e-19
2716	-5.67408	1.48125e-19
2717	-5.67396	1.49273e-19
2718	-5.67384	1.5078e-19
2719	-5.67372	1.52468e-19
2720	-5.6736	1.5411e-19
2721	-5.67348	1.55486e-19
2722	-5.67336	1.56453e-19
2723	-5.67324	1.56982e-19
2724	-5.67312	1.57166e-19
2725	-5.673	1.572e-19
2726	-5.67288	1.57324e-19
2727	-5.67276	1.57757e-19
2728	-5.67264	1.58635e-19
2729	-5.67252	1.59972e-19
2730	-5.6724	1.61653e-19
2731	-5.67228	1.63465e-19
2732	-5.67216	1.6516e-19
2733	-5.67204	1.66517e-19
2734	-5.67192	1.67414e-19
2735	-5.6718	1.67855e-19
2736	-5.67168	1.6798e-19
2737	-5.67156	1.68018e-19
2738	-5.67144	1.68229e-19
2739	-5.67132	1.68829e-19
2740	-5.6712	1.69926e-19
2741	-5.67108	1.71489e-19
2742	-5.67096	1.73356e-19
2743	-5.67084	1.75277e-19
2744	-5.67072	1.76985e-19
2745	-5.6706	1.78272e-19
2746	-5.67048	1.79051e-19
2747	-5.67036	1.79379e-19
2748	-5.67024	1.79448e-19
2749	-5.67012	1.79525e-19
2750	-5.67	1.79882e-19
2751	-5.66988	1.80714e-19
2752	-5.66976	1.82084e-19
2753	-5.66964	1.83902e-19
2754	-5.66952	1.8595e-19
2755	-5.6694	1.8794e-19
2756	-5.66928	1.89601e-19
2757	-5.66916	1.90756e-19
2758	-5.66904	1.91373e-19
2759	-5.66892	1.91577e-19
2760	-5.6688	1.91617e-19
2761	-5.66868	1.91794e-19
2762	-5.66856	1.92375e-19
2763	-5.66844	1.93515e-19
2764	-5.66832	1.95207e-19
2765	-5.6682	1.97288e-19
2766	-5.66808	1.99481e-19
2767	-5.66796	2.01473e-19
2768	-5.66784	2.03008e-19
2769	-5.66772	2.03964e-19
2770	-5.6676	2.04387e-19
2771	-5.66748	2.04483e-19
2772	-5.66736	2.04557e-19
2773	-5.66724	2.04927e-19
2774	-5.66712	2.05829e-19
2775	-5.667	2.07348e-19
2776	-5.66688	2.09391e-19
2777	-5.66676	2.11709e-19
2778	-5.66664	2.13974e-19
2779	-5.66652	2.1587e-19
2780	-5.6664	2.17187e-19
2781	-5.66628	2.17887e-19
2782	-5.66616	2.18115e-19
2783	-5.66604	2.18162e-19
2784	-5.66592	2.18374e-19
2785	-5.6658	2.19058e-19
2786	-5.66568	2.20384e-19
2787	-5.66556	2.22338e-19
2788	-5.66544	2.24719e-19
2789	-5.66532	2.27199e-19
2790	-5.6652	2.2942e-19
2791	-5.66508	2.31097e-19
2792	-5.66496	2.32106e-19
2793	-5.66484	2.32526e-19
2794	-5.66472	2.3261e-19
2795	-5.6646	2.32722e-19
2796	-5.66448	2.33221e-19
2797	-5.66436	2.34357e-19
2798	-5.66424	2.36195e-19
2799	-5.66412	2.38592e-19
2800	-5.664	2.41237e-19
2801	-5.66388	2.43744e-19
2802	-5.66376	2.45765e-19
2803	-5.66364	2.47097e-19
2804	-5.66352	2.47743e-19
2805	-5.6634	2.47918e-19
2806	-5.66328	2.47982e-19
2807	-5.66316	2.48335e-19
2808	-5.66304	2.49299e-19
2809	-5.66292	2.51015e-19
2810	-5.6628	2.53401e-19
2811	-5.66268	2.56174e-19
2812	-5.66256	2.58931e-19
2813	-5.66244	2.61272e-19
2814	-5.66232	2.62923e-19
2815	-5.6622	2.63815e-19
2816	-5.66208	2.64114e-19
2817	-5.66196	2.64172e-19
2818	-5.66184	2.6442e-19
2819	-5.66172	2.65239e-19
2820	-5.6616	2.66843e-19
2821	-5.66148	2.69209e-19
2822	-5.66136	2.72087e-19
2823	-5.66124	2.75066e-19
2824	-5.66112	2.77704e-19
2825	-5.661	2.79659e-19
2826	-5.66088	2.80799e-19
2827	-5.66076	2.81241e-19
2828	-5.66064	2.81324e-19
2829	-5.66052	2.81501e-19
2830	-5.6604	2.82207e-19
2831	-5.66028	2.8372e-19
2832	-5.66016	2.86075e-19
2833	-5.66004	2.89052e-19
2834	-5.65992	2.92236e-19
2835	-5.6598	2.95147e-19
2836	-5.65968	2.97387e-19
2837	-5.65956	2.98763e-19
2838	-5.65944	2.99351e-19
2839	-5.65932	2.99475e-19
2840	-5.6592	2.9961e-19
2841	-5.65908	3.00236e-19
2842	-5.65896	3.0169e-19
2843	-5.65884	3.04056e-19
2844	-5.65872	3.0714e-19
2845	-5.6586	3.10522e-19
2846	-5.65848	3.13688e-19
2847	-5.65836	3.16189e-19
2848	-5.65824	3.17781e-19
2849	-5.65812	3.18503e-19
2850	-5.658	3.18673e-19
2851	-5.65788	3.18786e-19
2852	-5.65776	3.19367e-19
2853	-5.65764	3.208e-19
2854	-5.65752	3.23212e-19
2855	-5.6574	3.26424e-19
2856	-5.65728	3.30008e-19
2857	-5.65716	3.33416e-19
2858	-5.65704	3.36151e-19
2859	-5.65692	3.37928e-19
2860	-5.6568	3.38762e-19
2861	-5.65668	3.3897e-19
2862	-5.65656	3.39076e-19
2863	-5.65644	3.39645e-19
2864	-5.65632	3.41103e-19
2865	-5.6562	3.43606e-19
2866	-5.65608	3.4698e-19
2867	-5.65596	3.50779e-19
2868	-5.65584	3.54417e-19
2869	-5.65572	3.57356e-19
2870	-5.6556	3.59279e-19
2871	-5.65548	3.60191e-19
2872	-5.65536	3.60424e-19
2873	-5.65524	3.60533e-19
2874	-5.65512	3.61125e-19
2875	-5.655	3.62662e-19
2876	-5.65488	3.65312e-19
2877	-5.65476	3.68892e-19
2878	-5.65464	3.72924e-19
2879	-5.65452	3.76781e-19
2880	-5.6544	3.79888e-19
2881	-5.65428	3.81909e-19
2882	-5.65416	3.82856e-19
2883	-5.65404	3.83092e-19
2884	-5.65392	3.83215e-19
2885	-5.6538	3.83873e-19
2886	-5.65368	3.85551e-19
2887	-5.65356	3.88414e-19
2888	-5.65344	3.9225e-19
2889	-5.65332	3.96535e-19
2890	-5.6532	4.00594e-19
2891	-5.65308	4.03824e-19
2892	-5.65296	4.05885e-19
2893	-5.65284	4.06819e-19
2894	-5.65272	4.07036e-19
2895	-5.6526	4.07189e-19
2896	-5.65248	4.07965e-19
2897	-5.65236	4.09858e-19
2898	-5.65224	4.1301e-19
2899	-5.65212	4.17156e-19
2900	-5.652	4.21708e-19
2901	-5.65188	4.25944e-19
2902	-5.65176	4.29238e-19
2903	-5.65164	4.31272e-19
2904	-5.65152	4.32138e-19
2905	-5.6514	4.32318e-19
2906	-5.65128	4.3253e-19
2907	-5.65116	4.33492e-19
2908	-5.65104	4.35689e-19
2909	-5.65092	4.39212e-19
2910	-5.6508	4.43718e-19
2911	-5.65068	4.48542e-19
2912	-5.65056	4.52911e-19
2913	-5.65044	4.56195e-19
2914	-5.65032	4.58123e-19
2915	-5.6502	4.58869e-19
2916	-5.65008	4.59008e-19
2917	-5.64996	4.59326e-19
2918	-5.64984	4.60563e-19
2919	-5.64972	4.63168e-19
2920	-5.6496	4.67148e-19
2921	-5.64948	4.72055e-19
2922	-5.64936	4.77133e-19
2923	-5.64924	4.81567e-19
2924	-5.64912	4.84748e-19
2925	-5.649	4.86485e-19
2926	-5.64888	4.87068e-19
2927	-5.64876	4.87184e-19
2928	-5.64864	4.87685e-19
2929	-5.64852	4.89312e-19
2930	-5.6484	4.92442e-19
2931	-5.64828	4.96959e-19
2932	-5.64816	5.02285e-19
2933	-5.64804	5.07569e-19
2934	-5.64792	5.11969e-19
2935	-5.6478	5.14935e-19
2936	-5.64768	5.16397e-19
2937	-5.64756	5.16797e-19
2938	-5.64744	5.16942e-19
2939	-5.64732	5.17742e-19
2940	-5.6472	5.19902e-19
2941	-5.64708	5.2368e-19
2942	-5.64696	5.28797e-19
2943	-5.64684	5.34523e-19
2944	-5.64672	5.3992e-19
2945	-5.6466	5.44152e-19
2946	-5.64648	5.46778e-19
2947	-5.64636	5.47898e-19
2948	-5.64624	5.4813e-19
2949	-5.64612	5.48409e-19
2950	-5.646	5.49669e-19
2951	-5.64588	5.52525e-19
2952	-5.64576	5.57066e-19
2953	-5.64564	5.62808e-19
2954	-5.64552	5.68863e-19
2955	-5.6454	5.74227e-19
2956	-5.64528	5.78128e-19
2957	-5.64516	5.80289e-19
2958	-5.64504	5.81034e-19
2959	-5.64492	5.81176e-19
2960	-5.6448	5.81756e-19
2961	-5.64468	5.83679e-19
2962	-5.64456	5.87406e-19
2963	-5.64444	5.92793e-19
2964	-5.64432	5.99126e-19
2965	-5.6442	6.05365e-19
2966	-5.64408	6.10496e-19
2967	-5.64396	6.1388e-19
2968	-5.64384	6.15481e-19
2969	-5.64372	6.15881e-19
2970	-5.6436	6.16092e-19
2971	-5.64348	6.17208e-19
2972	-5.64336	6.20032e-19
2973	-5.64324	6.24788e-19
2974	-5.64312	6.31041e-19
2975	-5.643	6.3784e-19
2976	-5.64288	6.44037e-19
2977	-5.64276	6.48688e-19
2978	-5.64264	6.5138e-19
2979	-5.64252	6.52385e-19
2980	-5.6424	6.52569e-19
2981	-5.64228	6.53105e-19
2982	-5.64216	6.55059e-19
2983	-5.64204	6.59026e-19
2984	-5.64192	6.64908e-19
2985	-5.6418	6.71947e-19
2986	-5.64168	6.78976e-19
2987	-5.64156	6.84824e-19
2988	-5.64144	6.8873e-19
2989	-5.64132	6.90608e-19
2990	-5.6412	6.91092e-19
2991	-5.64108	6.91318e-19
2992	-5.64096	6.92535e-19
2993	-5.64084	6.95664e-19
2994	-5.64072	7.00971e-19
2995	-5.6406	7.07966e-19
2996	-5.64048	7.15566e-19
2997	-5.64036	7.22468e-19
2998	-5.64024	7.27608e-19
2999	-5.64012	7.30539e-19
3000	-5.64	7.31598e-19
3001	-5.63988	7.31794e-19
3002	-5.63976	7.32463e-19
3003	-5.63964	7.34795e-19
3004	-5.63952	7.39413e-19
3005	-5.6394	7.46143e-19
3006	-5.63928	7.54066e-19
3007	-5.63916	7.61837e-19
3008	-5.63904	7.68156e-19
3009	-5.63892	7.72233e-19
3010	-5.6388	7.74076e-19
3011	-5.63868	7.74496e-19
3012	-5.63856	7.7483e-19
3013	-5.63844	7.76471e-19
3014	-5.63832	7.80367e-19
3015	-5.6382	7.8668e-19
3016	-5.63808	7.94716e-19
3017	-5.63796	8.03164e-19
3018	-5.63784	8.10559e-19
3019	-5.63772	8.15804e-19
3020	-5.6376	8.1857e-19
3021	-5.63748	8.19423e-19
3022	-5.63736	8.19632e-19
3023	-5.63724	8.20722e-19
3024	-5.63712	8.23925e-19
3025	-5.637	8.29737e-19
3026	-5.63688	8.37726e-19
3027	-5.63676	8.46677e-19
3028	-5.63664	8.55024e-19
3029	-5.63652	8.61408e-19
3030	-5.6364	8.65174e-19
3031	-5.63628	8.66616e-19
3032	-5.63616	8.66883e-19
3033	-5.63604	8.67572e-19
3034	-5.63592	8.70156e-19
3035	-5.6358	8.75444e-19
3036	-5.63568	8.83281e-19
3037	-5.63556	8.92595e-19
3038	-5.63544	9.01768e-19
3039	-5.63532	9.09229e-19
3040	-5.6352	9.14019e-19
3041	-5.63508	9.16152e-19
3042	-5.63496	9.16624e-19
3043	-5.63484	9.17058e-19
3044	-5.63472	9.19118e-19
3045	-5.6346	9.23905e-19
3046	-5.63448	9.31541e-19
3047	-5.63436	9.41116e-19
3048	-5.63424	9.51008e-19
3049	-5.63412	9.5947e-19
3050	-5.634	9.65268e-19
3051	-5.63388	9.68146e-19
3052	-5.63376	9.68927e-19
3053	-5.63364	9.69228e-19
3054	-5.63352	9.7087e-19
3055	-5.6334	9.75213e-19
3056	-5.63328	9.82644e-19
3057	-5.63316	9.92427e-19
3058	-5.63304	1.00295e-18
3059	-5.63292	1.01234e-18
3060	-5.6328	1.01911e-18
3061	-5.63268	1.02274e-18
3062	-5.63256	1.02389e-18
3063	-5.63244	1.02415e-18
3064	-5.63232	1.02548e-18
3065	-5.6322	1.02946e-18
3066	-5.63208	1.03672e-18
3067	-5.63196	1.0467e-18
3068	-5.63184	1.05781e-18
3069	-5.63172	1.06805e-18
3070	-5.6316	1.07573e-18
3071	-5.63148	1.08009e-18
3072	-5.63136	1.08163e-18
3073	-5.63124	1.08192e-18
3074	-5.63112	1.08303e-18
3075	-5.631	1.08674e-18
3076	-5.63088	1.09391e-18
3077	-5.63076	1.10411e-18
3078	-5.63064	1.11579e-18
3079	-5.63052	1.12683e-18
3080	-5.6304	1.13534e-18
3081	-5.63028	1.14037e-18
3082	-5.63016	1.14229e-18
3083	-5.63004	1.14265e-18
3084	-5.62992	1.14361e-18
3085	-5.6298	1.14716e-18
3086	-5.62968	1.15433e-18
3087	-5.62956	1.16482e-18
3088	-5.62944	1.17708e-18
3089	-5.62932	1.18887e-18
3090	-5.6292	1.19814e-18
3091	-5.62908	1.20377e-18
3092	-5.62896	1.20601e-18
3093	-5.62884	1.20644e-18
3094	-5.62872	1.20733e-18
3095	-5.6286	1.21083e-18
3096	-5.62848	1.21814e-18
3097	-5.62836	1.22901e-18
3098	-5.62824	1.24188e-18
3099	-5.62812	1.2544e-18
3100	-5.628	1.26435e-18
3101	-5.62788	1.27046e-18
3102	-5.62776	1.27296e-18
3103	-5.62764	1.27344e-18
3104	-5.62752	1.27432e-18
3105	-5.6274	1.2779e-18
3106	-5.62728	1.28549e-18
3107	-5.62716	1.29688e-18
3108	-5.62704	1.31042e-18
3109	-5.62692	1.32363e-18
3110	-5.6268	1.33415e-18
3111	-5.62668	1.34063e-18
3112	-5.62656	1.34327e-18
3113	-5.62644	1.34379e-18
3114	-5.62632	1.34472e-18
3115	-5.6262	1.34853e-18
3116	-5.62608	1.35657e-18
3117	-5.62596	1.36862e-18
3118	-5.62584	1.3829e-18
3119	-5.62572	1.39678e-18
3120	-5.6256	1.40776e-18
3121	-5.62548	1.41445e-18
3122	-5.62536	1.41712e-18
3123	-5.62524	1.41763e-18
3124	-5.62512	1.4187e-18
3125	-5.625	1.42289e-18
3126	-5.62488	1.43159e-18
3127	-5.62476	1.44447e-18
3128	-5.62464	1.45957e-18
3129	-5.62452	1.47406e-18
3130	-5.6244	1.48536e-18
3131	-5.62428	1.49208e-18
3132	-5.62416	1.49465e-18
3133	-5.62404	1.49513e-18
3134	-5.62392	1.49643e-18
3135	-5.6238	1.50122e-18
3136	-5.62368	1.5108e-18
3137	-5.62356	1.52468e-18
3138	-5.62344	1.54065e-18
3139	-5.62332	1.55568e-18
3140	-5.6232	1.56712e-18
3141	-5.62308	1.57368e-18
3142	-5.62296	1.57601e-18
3143	-5.62284	1.57646e-18
3144	-5.62272	1.57814e-18
3145	-5.6226	1.58375e-18
3146	-5.62248	1.59448e-18
3147	-5.62236	1.60952e-18
3148	-5.62224	1.62639e-18
3149	-5.62212	1.64184e-18
3150	-5.622	1.6532e-18
3151	-5.62188	1.65937e-18
3152	-5.62176	1.66135e-18
3153	-5.62164	1.6618e-18
3154	-5.62152	1.66406e-18
3155	-5.6214	1.67079e-18
3156	-5.62128	1.68293e-18
3157	-5.62116	1.6993e-18
3158	-5.62104	1.71703e-18
3159	-5.62092	1.73271e-18
3160	-5.6208	1.74371e-18
3161	-5.62068	1.74927e-18
3162	-5.62056	1.75081e-18
3163	-5.62044	1.75138e-18
3164	-5.62032	1.75449e-18
3165	-5.6202	1.76268e-18
3166	-5.62008	1.77651e-18
3167	-5.61996	1.79431e-18
3168	-5.61984	1.8128e-18
3169	-5.61972	1.82844e-18
3170	-5.6196	1.83877e-18
3171	-5.61948	1.8435e-18
3172	-5.61936	1.84458e-18
3173	-5.61924	1.84548e-18
3174	-5.61912	1.8498e-18
3175	-5.619	1.85983e-18
3176	-5.61888	1.8756e-18
3177	-5.61876	1.89484e-18
3178	-5.61864	1.91389e-18
3179	-5.61852	1.92911e-18
3180	-5.6184	1.93844e-18
3181	-5.61828	1.94216e-18
3182	-5.61816	1.94286e-18
3183	-5.61804	1.94442e-18
3184	-5.61792	1.95041e-18
3185	-5.6178	1.96269e-18
3186	-5.61768	1.98059e-18
3187	-5.61756	2.00118e-18
3188	-5.61744	2.02042e-18
3189	-5.61732	2.03479e-18
3190	-5.6172	2.04276e-18
3191	-5.61708	2.04538e-18
3192	-5.61696	2.04595e-18
3193	-5.61684	2.04864e-18
3194	-5.61672	2.05685e-18
3195	-5.6166	2.07176e-18
3196	-5.61648	2.09186e-18
3197	-5.61636	2.11352e-18
3198	-5.61624	2.13245e-18
3199	-5.61612	2.14546e-18
3200	-5.616	2.15176e-18
3201	-5.61588	2.15336e-18
3202	-5.61576	2.15421e-18
3203	-5.61564	2.15868e-18
3204	-5.61552	2.16969e-18
3205	-5.6154	2.18754e-18
3206	-5.61528	2.20973e-18
3207	-5.61516	2.23199e-18
3208	-5.61504	2.24996e-18
3209	-5.61492	2.26107e-18
3210	-5.6148	2.26554e-18
3211	-5.61468	2.26639e-18
3212	-5.61456	2.2682e-18
3213	-5.61444	2.2752e-18
3214	-5.61432	2.28959e-18
3215	-5.6142	2.31051e-18
3216	-5.61408	2.33443e-18
3217	-5.61396	2.35656e-18
3218	-5.61384	2.37282e-18
3219	-5.61372	2.38155e-18
3220	-5.6136	2.38425e-18
3221	-5.61348	2.38494e-18
3222	-5.61336	2.38859e-18
3223	-5.61324	2.39899e-18
3224	-5.61312	2.41719e-18
3225	-5.613	2.44104e-18
3226	-5.61288	2.466e-18
3227	-5.61276	2.48706e-18
3228	-5.61264	2.50082e-18
3229	-5.61252	2.50692e-18
3230	-5.6124	2.50823e-18
3231	-5.61228	2.50969e-18
3232	-5.61216	2.51628e-18
3233	-5.61204	2.53088e-18
3234	-5.61192	2.55309e-18
3235	-5.6118	2.57932e-18
3236	-5.61168	2.60429e-18
3237	-5.61156	2.6232e-18
3238	-5.61144	2.63379e-18
3239	-5.61132	2.63733e-18
3240	-5.6112	2.63808e-18
3241	-5.61108	2.64158e-18
3242	-5.61096	2.65228e-18
3243	-5.61084	2.67169e-18
3244	-5.61072	2.69766e-18
3245	-5.6106	2.72528e-18
3246	-5.61048	2.74891e-18
3247	-5.61036	2.76456e-18
3248	-5.61024	2.77165e-18
3249	-5.61012	2.77321e-18
3250	-5.61	2.77474e-18
3251	-5.60988	2.7818e-18
3252	-5.60976	2.79771e-18
3253	-5.60964	2.8221e-18
3254	-5.60952	2.851e-18
3255	-5.6094	2.8785e-18
3256	-5.60928	2.89927e-18
3257	-5.60916	2.91082e-18
3258	-5.60904	2.9146e-18
3259	-5.60892	2.91544e-18
3260	-5.6088	2.91951e-18
3261	-5.60868	2.93172e-18
3262	-5.60856	2.95355e-18
3263	-5.60844	2.98242e-18
3264	-5.60832	3.01273e-18
3265	-5.6082	3.03825e-18
3266	-5.60808	3.05474e-18
3267	-5.60796	3.06186e-18
3268	-5.60784	3.06332e-18
3269	-5.60772	3.06536e-18
3270	-5.6076	3.07405e-18
3271	-5.60748	3.09272e-18
3272	-5.60736	3.12045e-18
3273	-5.60724	3.15244e-18
3274	-5.60712	3.18203e-18
3275	-5.607	3.20356e-18
3276	-5.60688	3.21483e-18
3277	-5.60676	3.2181e-18
3278	-5.60664	3.21915e-18
3279	-5.60652	3.22484e-18
3280	-5.6064	3.24011e-18
3281	-5.60628	3.26586e-18
3282	-5.60616	3.29846e-18
3283	-5.60604	3.3313e-18
3284	-5.60592	3.35764e-18
3285	-5.6058	3.37354e-18
3286	-5.60568	3.37958e-18
3287	-5.60556	3.38071e-18
3288	-5.60544	3.3841e-18
3289	-5.60532	3.39607e-18
3290	-5.6052	3.41929e-18
3291	-5.60508	3.45157e-18
3292	-5.60496	3.48679e-18
3293	-5.60484	3.51751e-18
3294	-5.60472	3.53821e-18
3295	-5.6046	3.54775e-18
3296	-5.60448	3.54992e-18
3297	-5.60436	3.55182e-18
3298	-5.60424	3.56079e-18
3299	-5.60412	3.5812e-18
3300	-5.604	3.61245e-18
3301	-5.60388	3.64923e-18
3302	-5.60376	3.68376e-18
3303	-5.60364	3.70922e-18
3304	-5.60352	3.72274e-18
3305	-5.6034	3.72675e-18
3306	-5.60328	3.72795e-18
3307	-5.60316	3.7344e-18
3308	-5.60304	3.75196e-18
3309	-5.60292	3.78169e-18
3310	-5.6028	3.81932e-18
3311	-5.60268	3.85707e-18
3312	-5.60256	3.88705e-18
3313	-5.60244	3.9048e-18
3314	-5.60232	3.91128e-18
3315	-5.6022	3.91251e-18
3316	-5.60208	3.91697e-18
3317	-5.60196	3.93183e-18
3318	-5.60184	3.95977e-18
3319	-5.60172	3.99769e-18
3320	-5.6016	4.03808e-18
3321	-5.60148	4.07227e-18
3322	-5.60136	4.09433e-18
3323	-5.60124	4.10371e-18
3324	-5.60112	4.10559e-18
3325	-5.601	4.10861e-18
3326	-5.60088	4.12105e-18
3327	-5.60076	4.14708e-18
3328	-5.60064	4.18491e-18
3329	-5.60052	4.22746e-18
3330	-5.6004	4.2655e-18
3331	-5.60028	4.2918e-18
3332	-5.60016	4.30434e-18
3333	-5.60004	4.30735e-18
3334	-5.59992	4.30944e-18
3335	-5.5998	4.31978e-18
3336	-5.59968	4.34398e-18
3337	-5.59956	4.38149e-18
3338	-5.59944	4.42582e-18
3339	-5.59932	4.46737e-18
3340	-5.5992	4.49773e-18
3341	-5.59908	4.51354e-18
3342	-5.59896	4.51802e-18
3343	-5.59884	4.51962e-18
3344	-5.59872	4.52825e-18
3345	-5.5986	4.55077e-18
3346	-5.59848	4.5879e-18
3347	-5.59836	4.63376e-18
3348	-5.59824	4.6785e-18
3349	-5.59812	4.71272e-18
3350	-5.598	4.73177e-18
3351	-5.59788	4.73792e-18
3352	-5.59776	4.73937e-18
3353	-5.59764	4.74664e-18
3354	-5.59752	4.76776e-18
3355	-5.5974	4.80458e-18
3356	-5.59728	4.85184e-18
3357	-5.59716	4.89952e-18
3358	-5.59704	4.93736e-18
3359	-5.59692	4.95953e-18
3360	-5.5968	4.9674e-18
3361	-5.59668	4.96895e-18
3362	-5.59656	4.97522e-18
3363	-5.59644	4.99526e-18
3364	-5.59632	5.03195e-18
3365	-5.5962	5.08062e-18
3366	-5.59608	5.13107e-18
3367	-5.59596	5.17227e-18
3368	-5.59584	5.19735e-18
3369	-5.59572	5.20688e-18
3370	-5.5956	5.20868e-18
3371	-5.59548	5.21425e-18
3372	-5.59536	5.23358e-18
3373	-5.59524	5.27045e-18
3374	-5.59512	5.32064e-18
3375	-5.595	5.37377e-18
3376	-5.59488	5.41806e-18
3377	-5.59476	5.44577e-18
3378	-5.59464	5.45681e-18
3379	-5.59452	5.4589e-18
3380	-5.5944	5.46407e-18
3381	-5.59428	5.48311e-18
3382	-5.59416	5.52054e-18
3383	-5.59404	5.57246e-18
3384	-5.59392	5.62823e-18
3385	-5.5938	5.67537e-18
3386	-5.59368	5.70536e-18
3387	-5.59356	5.71765e-18
3388	-5.59344	5.72002e-18
3389	-5.59332	5.72503e-18
3390	-5.5932	5.74423e-18
3391	-5.59308	5.7827e-18
3392	-5.59296	5.83666e-18
3393	-5.59284	5.89508e-18
3394	-5.59272	5.9448e-18
3395	-5.5926	5.97666e-18
3396	-5.59248	5.98986e-18
3397	-5.59236	5.99243e-18
3398	-5.59224	5.99754e-18
3399	-5.59212	6.0174e-18
3400	-5.592	6.05748e-18
3401	-5.59188	6.11385e-18
3402	-5.59176	6.17496e-18
3403	-5.59164	6.22696e-18
3404	-5.59152	6.26021e-18
3405	-5.5914	6.27392e-18
3406	-5.59128	6.27658e-18
3407	-5.59116	6.28206e-18
3408	-5.59104	6.30315e-18
3409	-5.59092	6.34546e-18
3410	-5.5908	6.40467e-18
3411	-5.59068	6.46851e-18
3412	-5.59056	6.52244e-18
3413	-5.59044	6.55654e-18
3414	-5.59032	6.57029e-18
3415	-5.5902	6.57292e-18
3416	-5.59008	6.5791e-18
3417	-5.58996	6.60207e-18
3418	-5.58984	6.64732e-18
3419	-5.58972	6.70982e-18
3420	-5.5896	6.77638e-18
3421	-5.58948	6.83181e-18
3422	-5.58936	6.86613e-18
3423	-5.58924	6.87943e-18
3424	-5.58912	6.88193e-18
3425	-5.589	6.88922e-18
3426	-5.58888	6.91484e-18
3427	-5.58876	6.96378e-18
3428	-5.58864	7.03002e-18
3429	-5.58852	7.09922e-18
3430	-5.5884	7.1556e-18
3431	-5.58828	7.18942e-18
3432	-5.58816	7.20176e-18
3433	-5.58804	7.20415e-18
3434	-5.58792	7.21309e-18
3435	-5.5878	7.24223e-18
3436	-5.58768	7.29569e-18
3437	-5.58756	7.36603e-18
3438	-5.58744	7.43766e-18
3439	-5.58732	7.4943e-18
3440	-5.5872	7.52682e-18
3441	-5.58708	7.53773e-18
3442	-5.58696	7.54013e-18
3443	-5.58684	7.55146e-18
3444	-5.58672	7.58511e-18
3445	-5.5866	7.64392e-18
3446	-5.58648	7.71863e-18
3447	-5.58636	7.79228e-18
3448	-5.58624	7.84832e-18
3449	-5.58612	7.87868e-18
3450	-5.586	7.88779e-18
3451	-5.58588	7.89054e-18
3452	-5.58576	7.9052e-18
3453	-5.58564	7.94451e-18
3454	-5.58552	8.00945e-18
3455	-5.5854	8.08861e-18
3456	-5.58528	8.16361e-18
3457	-5.58516	8.218e-18
3458	-5.58504	8.24534e-18
3459	-5.58492	8.25242e-18
3460	-5.5848	8.25615e-18
3461	-5.58468	8.27534e-18
3462	-5.58456	8.32154e-18
3463	-5.58444	8.39329e-18
3464	-5.58432	8.47669e-18
3465	-5.5842	8.55207e-18
3466	-5.58408	8.6036e-18
3467	-5.58396	8.62708e-18
3468	-5.58384	8.63221e-18
3469	-5.58372	8.63789e-18
3470	-5.5836	8.66308e-18
3471	-5.58348	8.71744e-18
3472	-5.58336	8.79645e-18
3473	-5.58324	8.88351e-18
3474	-5.58312	8.95796e-18
3475	-5.583	9.00526e-18
3476	-5.58288	9.02424e-18
3477	-5.58276	9.02786e-18
3478	-5.58264	9.03689e-18
3479	-5.58252	9.06981e-18
3480	-5.5824	9.13353e-18
3481	-5.58228	9.2199e-18
3482	-5.58216	9.30955e-18
3483	-5.58204	9.38139e-18
3484	-5.58192	9.42308e-18
3485	-5.5818	9.43722e-18
3486	-5.58168	9.44029e-18
3487	-5.58156	9.45457e-18
3488	-5.58144	9.4971e-18
3489	-5.58132	9.57116e-18
3490	-5.5812	9.66445e-18
3491	-5.58108	9.75507e-18
3492	-5.58096	9.82233e-18
3493	-5.58084	9.85713e-18
3494	-5.58072	9.86659e-18
3495	-5.5806	9.87074e-18
3496	-5.58048	9.8926e-18
3497	-5.58036	9.94667e-18
3498	-5.58024	1.00316e-17
3499	-5.58012	1.01307e-17
3500	-5.58	1.02201e-17
3501	-5.57988	1.02806e-17
3502	-5.57976	1.03076e-17
3503	-5.57964	1.03132e-17
3504	-5.57952	1.03208e-17
3505	-5.5794	1.0353e-17
3506	-5.57928	1.04203e-17
3507	-5.57916	1.0516e-17
3508	-5.57904	1.06189e-17
