i	t	sum
97724	5.72688	3.48237
97725	5.727	3.48237
97726	5.72712	3.48237
97727	5.72724	3.48237
97728	5.72736	3.48237
97729	5.72748	3.48237
97730	5.7276	3.48237
97731	5.72772	3.48237
97732	5.72784	3.48237
97733	5.72796	3.48237
97734	5.72808	3.48237
97735	5.7282	3.48237
97736	5.72832	3.48237
97737	5.72844	3.48237
97738	5.72856	3.48237
97739	5.72868	3.48237
97740	5.7288	3.48237
97741	5.72892	3.48237
97742	5.72904	3.48237
97743	5.72916	3.48237
97744	5.72928	3.48237
97745	5.7294	3.48237
97746	5.72952	3.48237
97747	5.72964	3.48237
97748	5.72976	3.48237
97749	5.72988	3.48237
97750	5.73	3.48237
97751	5.73012	3.48237
97752	5.73024	3.48237
97753	5.73036	3.48237
97754	5.73048	3.48237
97755	5.7306	3.48237
97756	5.73072	3.48237
97757	5.73084	3.48237
97758	5.73096	3.48237
97759	5.73108	3.48237
97760	5.7312	3.48237
97761	5.73132	3.48237
97762	5.73144	3.48237
97763	5.73156	3.48237
97764	5.73168	3.48237
97765	5.7318	3.48237
97766	5.73192	3.48237
97767	5.73204	3.48237
97768	5.73216	3.48237
97769	5.73228	3.48237
97770	5.7324	3.48237
97771	5.73252	3.48237
97772	5.73264	3.48237
97773	5.73276	3.48237
97774	5.73288	3.48237
97775	5.733	3.48237
97776	5.73312	3.48237
97777	5.73324	3.48237
97778	5.73336	3.48237
97779	5.73348	3.48237
97780	5.7336	3.48237
97781	5.73372	3.48237
97782	5.73384	3.48237
97783	5.73396	3.48237
97784	5.73408	3.48237
97785	5.7342	3.48237
97786	5.73432	3.48237
97787	5.73444	3.48237
97788	5.73456	3.48237
97789	5.73468	3.48237
97790	5.7348	3.48237
97791	5.73492	3.48237
97792	5.73504	3.48237
97793	5.73516	3.48237
97794	5.73528	3.48237
97795	5.7354	3.48237
97796	5.73552	3.48237
97797	5.73564	3.48237
97798	5.73576	3.48237
97799	5.73588	3.48237
97800	5.736	3.48237
97801	5.73612	3.48237
97802	5.73624	3.48237
97803	5.73636	3.48237
97804	5.73648	3.48237
97805	5.7366	3.48237
97806	5.73672	3.48237
97807	5.73684	3.48237
97808	5.73696	3.48237
97809	5.73708	3.48237
97810	5.7372	3.48237
97811	5.73732	3.48237
97812	5.73744	3.48237
97813	5.73756	3.48237
97814	5.73768	3.48237
97815	5.7378	3.48237
97816	5.73792	3.48237
97817	5.73804	3.48237
97818	5.73816	3.48237
97819	5.73828	3.48237
97820	5.7384	3.48237
97821	5.73852	3.48237
97822	5.73864	3.48237
97823	5.73876	3.48237
97824	5.73888	3.48237
97825	5.739	3.48237
97826	5.73912	3.48237
97827	5.73924	3.48237
97828	5.73936	3.48237
97829	5.73948	3.48237
97830	5.7396	3.48237
97831	5.73972	3.48237
97832	5.73984	3.48237
97833	5.73996	3.48237
97834	5.74008	3.48237
97835	5.7402	3.48237
97836	5.74032	3.48237
97837	5.74044	3.48237
97838	5.74056	3.48237
97839	5.74068	3.48237
97840	5.7408	3.48237
97841	5.74092	3.48237
97842	5.74104	3.48237
97843	5.74116	3.48237
97844	5.74128	3.48237
97845	5.7414	3.48237
97846	5.74152	3.48237
97847	5.74164	3.48237
97848	5.74176	3.48237
97849	5.74188	3.48237
97850	5.742	3.48237
97851	5.74212	3.48237
97852	5.74224	3.48237
97853	5.74236	3.48237
97854	5.74248	3.48237
97855	5.7426	3.48237
97856	5.74272	3.48237
97857	5.74284	3.48237
97858	5.74296	3.48237
97859	5.74308	3.48237
97860	5.7432	3.48237
97861	5.74332	3.48237
97862	5.74344	3.48237
97863	5.74356	3.48237
97864	5.74368	3.48237
97865	5.7438	3.48237
97866	5.74392	3.48237
97867	5.74404	3.48237
97868	5.74416	3.48237
97869	5.74428	3.48237
97870	5.7444	3.48237
97871	5.74452	3.48237
97872	5.74464	3.48237
97873	5.74476	3.48237
97874	5.74488	3.48237
97875	5.745	3.48237
97876	5.74512	3.48237
97877	5.74524	3.48237
97878	5.74536	3.48237
97879	5.74548	3.48237
97880	5.7456	3.48237
97881	5.74572	3.48237
97882	5.74584	3.48237
97883	5.74596	3.48237
97884	5.74608	3.48237
97885	5.7462	3.48237
97886	5.74632	3.48237
97887	5.74644	3.48237
97888	5.74656	3.48237
97889	5.74668	3.48237
97890	5.7468	3.48237
97891	5.74692	3.48237
97892	5.74704	3.48237
97893	5.74716	3.48237
97894	5.74728	3.48237
97895	5.7474	3.48237
97896	5.74752	3.48237
97897	5.74764	3.48237
97898	5.74776	3.48237
97899	5.74788	3.48237
97900	5.748	3.48237
97901	5.74812	3.48237
97902	5.74824	3.48237
97903	5.74836	3.48237
97904	5.74848	3.48237
97905	5.7486	3.48237
97906	5.74872	3.48237
97907	5.74884	3.48237
97908	5.74896	3.48237
97909	5.74908	3.48237
97910	5.7492	3.48237
97911	5.74932	3.48237
97912	5.74944	3.48237
97913	5.74956	3.48237
97914	5.74968	3.48237
97915	5.7498	3.48237
97916	5.74992	3.48237
97917	5.75004	3.48237
97918	5.75016	3.48237
97919	5.75028	3.48237
97920	5.7504	3.48237
97921	5.75052	3.48237
97922	5.75064	3.48237
97923	5.75076	3.48237
97924	5.75088	3.48237
97925	5.751	3.48237
97926	5.75112	3.48237
97927	5.75124	3.48237
97928	5.75136	3.48237
97929	5.75148	3.48237
97930	5.7516	3.48237
97931	5.75172	3.48237
97932	5.75184	3.48237
97933	5.75196	3.48237
97934	5.75208	3.48237
97935	5.7522	3.48237
97936	5.75232	3.48237
97937	5.75244	3.48237
97938	5.75256	3.48237
97939	5.75268	3.48237
97940	5.7528	3.48237
97941	5.75292	3.48237
97942	5.75304	3.48237
97943	5.75316	3.48237
97944	5.75328	3.48237
97945	5.7534	3.48237
97946	5.75352	3.48237
97947	5.75364	3.48237
97948	5.75376	3.48237
97949	5.75388	3.48237
97950	5.754	3.48237
97951	5.75412	3.48237
97952	5.75424	3.48237
97953	5.75436	3.48237
97954	5.75448	3.48237
97955	5.7546	3.48237
97956	5.75472	3.48237
97957	5.75484	3.48237
97958	5.75496	3.48237
97959	5.75508	3.48237
97960	5.7552	3.48237
97961	5.75532	3.48237
97962	5.75544	3.48237
97963	5.75556	3.48237
97964	5.75568	3.48237
97965	5.7558	3.48237
97966	5.75592	3.48237
97967	5.75604	3.48237
97968	5.75616	3.48237
97969	5.75628	3.48237
97970	5.7564	3.48237
97971	5.75652	3.48237
97972	5.75664	3.48237
97973	5.75676	3.48237
97974	5.75688	3.48237
97975	5.757	3.48237
97976	5.75712	3.48237
97977	5.75724	3.48237
97978	5.75736	3.48237
97979	5.75748	3.48237
97980	5.7576	3.48237
97981	5.75772	3.48237
97982	5.75784	3.48237
97983	5.75796	3.48237
97984	5.75808	3.48237
97985	5.7582	3.48237
97986	5.75832	3.48237
97987	5.75844	3.48237
97988	5.75856	3.48237
97989	5.75868	3.48237
97990	5.7588	3.48237
97991	5.75892	3.48237
97992	5.75904	3.48237
97993	5.75916	3.48237
97994	5.75928	3.48237
97995	5.7594	3.48237
97996	5.75952	3.48237
97997	5.75964	3.48237
97998	5.75976	3.48237
97999	5.75988	3.48237
98000	5.76	3.48237
98001	5.76012	3.48237
98002	5.76024	3.48237
98003	5.76036	3.48237
98004	5.76048	3.48237
98005	5.7606	3.48237
98006	5.76072	3.48237
98007	5.76084	3.48237
98008	5.76096	3.48237
98009	5.76108	3.48237
98010	5.7612	3.48237
98011	5.76132	3.48237
98012	5.76144	3.48237
98013	5.76156	3.48237
98014	5.76168	3.48237
98015	5.7618	3.48237
98016	5.76192	3.48237
98017	5.76204	3.48237
98018	5.76216	3.48237
98019	5.76228	3.48237
98020	5.7624	3.48237
98021	5.76252	3.48237
98022	5.76264	3.48237
98023	5.76276	3.48237
98024	5.76288	3.48237
98025	5.763	3.48237
98026	5.76312	3.48237
98027	5.76324	3.48237
98028	5.76336	3.48237
98029	5.76348	3.48237
98030	5.7636	3.48237
98031	5.76372	3.48237
98032	5.76384	3.48237
98033	5.76396	3.48237
98034	5.76408	3.48237
98035	5.7642	3.48237
98036	5.76432	3.48237
98037	5.76444	3.48237
98038	5.76456	3.48237
98039	5.76468	3.48237
98040	5.7648	3.48237
98041	5.76492	3.48237
98042	5.76504	3.48237
98043	5.76516	3.48237
98044	5.76528	3.48237
98045	5.7654	3.48237
98046	5.76552	3.48237
98047	5.76564	3.48237
98048	5.76576	3.48237
98049	5.76588	3.48237
98050	5.766	3.48237
98051	5.76612	3.48237
98052	5.76624	3.48237
98053	5.76636	3.48237
98054	5.76648	3.48237
98055	5.7666	3.48237
98056	5.76672	3.48237
98057	5.76684	3.48237
98058	5.76696	3.48237
98059	5.76708	3.48237
98060	5.7672	3.48237
98061	5.76732	3.48237
98062	5.76744	3.48237
98063	5.76756	3.48237
98064	5.76768	3.48237
98065	5.7678	3.48237
98066	5.76792	3.48237
98067	5.76804	3.48237
98068	5.76816	3.48237
98069	5.76828	3.48237
98070	5.7684	3.48237
98071	5.76852	3.48237
98072	5.76864	3.48237
98073	5.76876	3.48237
98074	5.76888	3.48237
98075	5.769	3.48237
98076	5.76912	3.48237
98077	5.76924	3.48237
98078	5.76936	3.48237
98079	5.76948	3.48237
98080	5.7696	3.48237
98081	5.76972	3.48237
98082	5.76984	3.48237
98083	5.76996	3.48237
98084	5.77008	3.48237
98085	5.7702	3.48237
98086	5.77032	3.48237
98087	5.77044	3.48237
98088	5.77056	3.48237
98089	5.77068	3.48237
98090	5.7708	3.48237
98091	5.77092	3.48237
98092	5.77104	3.48237
98093	5.77116	3.48237
98094	5.77128	3.48237
98095	5.7714	3.48237
98096	5.77152	3.48237
98097	5.77164	3.48237
98098	5.77176	3.48237
98099	5.77188	3.48237
98100	5.772	3.48237
98101	5.77212	3.48237
98102	5.77224	3.48237
98103	5.77236	3.48237
98104	5.77248	3.48237
98105	5.7726	3.48237
98106	5.77272	3.48237
98107	5.77284	3.48237
98108	5.77296	3.48237
98109	5.77308	3.48237
98110	5.7732	3.48237
98111	5.77332	3.48237
98112	5.77344	3.48237
98113	5.77356	3.48237
98114	5.77368	3.48237
98115	5.7738	3.48237
98116	5.77392	3.48237
98117	5.77404	3.48237
98118	5.77416	3.48237
98119	5.77428	3.48237
98120	5.7744	3.48237
98121	5.77452	3.48237
98122	5.77464	3.48237
98123	5.77476	3.48237
98124	5.77488	3.48237
98125	5.775	3.48237
98126	5.77512	3.48237
98127	5.77524	3.48237
98128	5.77536	3.48237
98129	5.77548	3.48237
98130	5.7756	3.48237
98131	5.77572	3.48237
98132	5.77584	3.48237
98133	5.77596	3.48237
98134	5.77608	3.48237
98135	5.7762	3.48237
98136	5.77632	3.48237
98137	5.77644	3.48237
98138	5.77656	3.48237
98139	5.77668	3.48237
98140	5.7768	3.48237
98141	5.77692	3.48237
98142	5.77704	3.48237
98143	5.77716	3.48237
98144	5.77728	3.48237
98145	5.7774	3.48237
98146	5.77752	3.48237
98147	5.77764	3.48237
98148	5.77776	3.48237
98149	5.77788	3.48237
98150	5.778	3.48237
98151	5.77812	3.48237
98152	5.77824	3.48237
98153	5.77836	3.48237
98154	5.77848	3.48237
98155	5.7786	3.48237
98156	5.77872	3.48237
98157	5.77884	3.48237
98158	5.77896	3.48237
98159	5.77908	3.48237
98160	5.7792	3.48237
98161	5.77932	3.48237
98162	5.77944	3.48237
98163	5.77956	3.48237
98164	5.77968	3.48237
98165	5.7798	3.48237
98166	5.77992	3.48237
98167	5.78004	3.48237
98168	5.78016	3.48237
98169	5.78028	3.48237
98170	5.7804	3.48237
98171	5.78052	3.48237
98172	5.78064	3.48237
98173	5.78076	3.48237
98174	5.78088	3.48237
98175	5.781	3.48237
98176	5.78112	3.48237
98177	5.78124	3.48237
98178	5.78136	3.48237
98179	5.78148	3.48237
98180	5.7816	3.48237
98181	5.78172	3.48237
98182	5.78184	3.48237
98183	5.78196	3.48237
98184	5.78208	3.48237
98185	5.7822	3.48237
98186	5.78232	3.48237
98187	5.78244	3.48237
98188	5.78256	3.48237
98189	5.78268	3.48237
98190	5.7828	3.48237
98191	5.78292	3.48237
98192	5.78304	3.48237
98193	5.78316	3.48237
98194	5.78328	3.48237
98195	5.7834	3.48237
98196	5.78352	3.48237
98197	5.78364	3.48237
98198	5.78376	3.48237
98199	5.78388	3.48237
98200	5.784	3.48237
98201	5.78412	3.48237
98202	5.78424	3.48237
98203	5.78436	3.48237
98204	5.78448	3.48237
98205	5.7846	3.48237
98206	5.78472	3.48237
98207	5.78484	3.48237
98208	5.78496	3.48237
98209	5.78508	3.48237
98210	5.7852	3.48237
98211	5.78532	3.48237
98212	5.78544	3.48237
98213	5.78556	3.48237
98214	5.78568	3.48237
98215	5.7858	3.48237
98216	5.78592	3.48237
98217	5.78604	3.48237
98218	5.78616	3.48237
98219	5.78628	3.48237
98220	5.7864	3.48237
98221	5.78652	3.48237
98222	5.78664	3.48237
98223	5.78676	3.48237
98224	5.78688	3.48237
98225	5.787	3.48237
98226	5.78712	3.48237
98227	5.78724	3.48237
98228	5.78736	3.48237
98229	5.78748	3.48237
98230	5.7876	3.48237
98231	5.78772	3.48237
98232	5.78784	3.48237
98233	5.78796	3.48237
98234	5.78808	3.48237
98235	5.7882	3.48237
98236	5.78832	3.48237
98237	5.78844	3.48237
98238	5.78856	3.48237
98239	5.78868	3.48237
98240	5.7888	3.48237
98241	5.78892	3.48237
98242	5.78904	3.48237
98243	5.78916	3.48237
98244	5.78928	3.48237
98245	5.7894	3.48237
98246	5.78952	3.48237
98247	5.78964	3.48237
98248	5.78976	3.48237
98249	5.78988	3.48237
98250	5.79	3.48237
98251	5.79012	3.48237
98252	5.79024	3.48237
98253	5.79036	3.48237
98254	5.79048	3.48237
98255	5.7906	3.48237
98256	5.79072	3.48237
98257	5.79084	3.48237
98258	5.79096	3.48237
98259	5.79108	3.48237
98260	5.7912	3.48237
98261	5.79132	3.48237
98262	5.79144	3.48237
98263	5.79156	3.48237
98264	5.79168	3.48237
98265	5.7918	3.48237
98266	5.79192	3.48237
98267	5.79204	3.48237
98268	5.79216	3.48237
98269	5.79228	3.48237
98270	5.7924	3.48237
98271	5.79252	3.48237
98272	5.79264	3.48237
98273	5.79276	3.48237
98274	5.79288	3.48237
98275	5.793	3.48237
98276	5.79312	3.48237
98277	5.79324	3.48237
98278	5.79336	3.48237
98279	5.79348	3.48237
98280	5.7936	3.48237
98281	5.79372	3.48237
98282	5.79384	3.48237
98283	5.79396	3.48237
98284	5.79408	3.48237
98285	5.7942	3.48237
98286	5.79432	3.48237
98287	5.79444	3.48237
98288	5.79456	3.48237
98289	5.79468	3.48237
98290	5.7948	3.48237
98291	5.79492	3.48237
98292	5.79504	3.48237
98293	5.79516	3.48237
98294	5.79528	3.48237
98295	5.7954	3.48237
98296	5.79552	3.48237
98297	5.79564	3.48237
98298	5.79576	3.48237
98299	5.79588	3.48237
98300	5.796	3.48237
98301	5.79612	3.48237
98302	5.79624	3.48237
98303	5.79636	3.48237
98304	5.79648	3.48237
98305	5.7966	3.48237
98306	5.79672	3.48237
98307	5.79684	3.48237
98308	5.79696	3.48237
98309	5.79708	3.48237
98310	5.7972	3.48237
98311	5.79732	3.48237
98312	5.79744	3.48237
98313	5.79756	3.48237
98314	5.79768	3.48237
98315	5.7978	3.48237
98316	5.79792	3.48237
98317	5.79804	3.48237
98318	5.79816	3.48237
98319	5.79828	3.48237
98320	5.7984	3.48237
98321	5.79852	3.48237
98322	5.79864	3.48237
98323	5.79876	3.48237
98324	5.79888	3.48237
98325	5.799	3.48237
98326	5.79912	3.48237
98327	5.79924	3.48237
98328	5.79936	3.48237
98329	5.79948	3.48237
98330	5.7996	3.48237
98331	5.79972	3.48237
98332	5.79984	3.48237
98333	5.79996	3.48237
98334	5.80008	3.48237
98335	5.8002	3.48237
98336	5.80032	3.48237
98337	5.80044	3.48237
98338	5.80056	3.48237
98339	5.80068	3.48237
98340	5.8008	3.48237
98341	5.80092	3.48237
98342	5.80104	3.48237
98343	5.80116	3.48237
98344	5.80128	3.48237
98345	5.8014	3.48237
98346	5.80152	3.48237
98347	5.80164	3.48237
98348	5.80176	3.48237
98349	5.80188	3.48237
98350	5.802	3.48237
98351	5.80212	3.48237
98352	5.80224	3.48237
98353	5.80236	3.48237
98354	5.80248	3.48237
98355	5.8026	3.48237
98356	5.80272	3.48237
98357	5.80284	3.48237
98358	5.80296	3.48237
98359	5.80308	3.48237
98360	5.8032	3.48237
98361	5.80332	3.48237
98362	5.80344	3.48237
98363	5.80356	3.48237
98364	5.80368	3.48237
98365	5.8038	3.48237
98366	5.80392	3.48237
98367	5.80404	3.48237
98368	5.80416	3.48237
98369	5.80428	3.48237
98370	5.8044	3.48237
98371	5.80452	3.48237
98372	5.80464	3.48237
98373	5.80476	3.48237
98374	5.80488	3.48237
98375	5.805	3.48237
98376	5.80512	3.48237
98377	5.80524	3.48237
98378	5.80536	3.48237
98379	5.80548	3.48237
98380	5.8056	3.48237
98381	5.80572	3.48237
98382	5.80584	3.48237
98383	5.80596	3.48237
98384	5.80608	3.48237
98385	5.8062	3.48237
98386	5.80632	3.48237
98387	5.80644	3.48237
98388	5.80656	3.48237
98389	5.80668	3.48237
98390	5.8068	3.48237
98391	5.80692	3.48237
98392	5.80704	3.48237
98393	5.80716	3.48237
98394	5.80728	3.48237
98395	5.8074	3.48237
98396	5.80752	3.48237
98397	5.80764	3.48237
98398	5.80776	3.48237
98399	5.80788	3.48237
98400	5.808	3.48237
98401	5.80812	3.48237
98402	5.80824	3.48237
98403	5.80836	3.48237
98404	5.80848	3.48237
98405	5.8086	3.48237
98406	5.80872	3.48237
98407	5.80884	3.48237
98408	5.80896	3.48237
98409	5.80908	3.48237
98410	5.8092	3.48237
98411	5.80932	3.48237
98412	5.80944	3.48237
98413	5.80956	3.48237
98414	5.80968	3.48237
98415	5.8098	3.48237
98416	5.80992	3.48237
98417	5.81004	3.48237
98418	5.81016	3.48237
98419	5.81028	3.48237
98420	5.8104	3.48237
98421	5.81052	3.48237
98422	5.81064	3.48237
98423	5.81076	3.48237
98424	5.81088	3.48237
98425	5.811	3.48237
98426	5.81112	3.48237
98427	5.81124	3.48237
98428	5.81136	3.48237
98429	5.81148	3.48237
98430	5.8116	3.48237
98431	5.81172	3.48237
98432	5.81184	3.48237
98433	5.81196	3.48237
98434	5.81208	3.48237
98435	5.8122	3.48237
98436	5.81232	3.48237
98437	5.81244	3.48237
98438	5.81256	3.48237
98439	5.81268	3.48237
98440	5.8128	3.48237
98441	5.81292	3.48237
98442	5.81304	3.48237
98443	5.81316	3.48237
98444	5.81328	3.48237
98445	5.8134	3.48237
98446	5.81352	3.48237
98447	5.81364	3.48237
98448	5.81376	3.48237
98449	5.81388	3.48237
98450	5.814	3.48237
98451	5.81412	3.48237
98452	5.81424	3.48237
98453	5.81436	3.48237
98454	5.81448	3.48237
98455	5.8146	3.48237
98456	5.81472	3.48237
98457	5.81484	3.48237
98458	5.81496	3.48237
98459	5.81508	3.48237
98460	5.8152	3.48237
98461	5.81532	3.48237
98462	5.81544	3.48237
98463	5.81556	3.48237
98464	5.81568	3.48237
98465	5.8158	3.48237
98466	5.81592	3.48237
98467	5.81604	3.48237
98468	5.81616	3.48237
98469	5.81628	3.48237
98470	5.8164	3.48237
98471	5.81652	3.48237
98472	5.81664	3.48237
98473	5.81676	3.48237
98474	5.81688	3.48237
98475	5.817	3.48237
98476	5.81712	3.48237
98477	5.81724	3.48237
98478	5.81736	3.48237
98479	5.81748	3.48237
98480	5.8176	3.48237
98481	5.81772	3.48237
98482	5.81784	3.48237
98483	5.81796	3.48237
98484	5.81808	3.48237
98485	5.8182	3.48237
98486	5.81832	3.48237
98487	5.81844	3.48237
98488	5.81856	3.48237
98489	5.81868	3.48237
98490	5.8188	3.48237
98491	5.81892	3.48237
98492	5.81904	3.48237
98493	5.81916	3.48237
98494	5.81928	3.48237
98495	5.8194	3.48237
98496	5.81952	3.48237
98497	5.81964	3.48237
98498	5.81976	3.48237
98499	5.81988	3.48237
98500	5.82	3.48237
98501	5.82012	3.48237
98502	5.82024	3.48237
98503	5.82036	3.48237
98504	5.82048	3.48237
98505	5.8206	3.48237
98506	5.82072	3.48237
98507	5.82084	3.48237
98508	5.82096	3.48237
98509	5.82108	3.48237
98510	5.8212	3.48237
98511	5.82132	3.48237
98512	5.82144	3.48237
98513	5.82156	3.48237
98514	5.82168	3.48237
98515	5.8218	3.48237
98516	5.82192	3.48237
98517	5.82204	3.48237
98518	5.82216	3.48237
98519	5.82228	3.48237
98520	5.8224	3.48237
98521	5.82252	3.48237
98522	5.82264	3.48237
98523	5.82276	3.48237
98524	5.82288	3.48237
98525	5.823	3.48237
98526	5.82312	3.48237
98527	5.82324	3.48237
98528	5.82336	3.48237
98529	5.82348	3.48237
98530	5.8236	3.48237
98531	5.82372	3.48237
98532	5.82384	3.48237
98533	5.82396	3.48237
98534	5.82408	3.48237
98535	5.8242	3.48237
98536	5.82432	3.48237
98537	5.82444	3.48237
98538	5.82456	3.48237
98539	5.82468	3.48237
98540	5.8248	3.48237
98541	5.82492	3.48237
98542	5.82504	3.48237
98543	5.82516	3.48237
98544	5.82528	3.48237
98545	5.8254	3.48237
98546	5.82552	3.48237
98547	5.82564	3.48237
98548	5.82576	3.48237
98549	5.82588	3.48237
98550	5.826	3.48237
98551	5.82612	3.48237
98552	5.82624	3.48237
98553	5.82636	3.48237
98554	5.82648	3.48237
98555	5.8266	3.48237
98556	5.82672	3.48237
98557	5.82684	3.48237
98558	5.82696	3.48237
98559	5.82708	3.48237
98560	5.8272	3.48237
98561	5.82732	3.48237
98562	5.82744	3.48237
98563	5.82756	3.48237
98564	5.82768	3.48237
98565	5.8278	3.48237
98566	5.82792	3.48237
98567	5.82804	3.48237
98568	5.82816	3.48237
98569	5.82828	3.48237
98570	5.8284	3.48237
98571	5.82852	3.48237
98572	5.82864	3.48237
98573	5.82876	3.48237
98574	5.82888	3.48237
98575	5.829	3.48237
98576	5.82912	3.48237
98577	5.82924	3.48237
98578	5.82936	3.48237
98579	5.82948	3.48237
98580	5.8296	3.48237
98581	5.82972	3.48237
98582	5.82984	3.48237
98583	5.82996	3.48237
98584	5.83008	3.48237
98585	5.8302	3.48237
98586	5.83032	3.48237
98587	5.83044	3.48237
98588	5.83056	3.48237
98589	5.83068	3.48237
98590	5.8308	3.48237
98591	5.83092	3.48237
98592	5.83104	3.48237
98593	5.83116	3.48237
98594	5.83128	3.48237
98595	5.8314	3.48237
98596	5.83152	3.48237
98597	5.83164	3.48237
98598	5.83176	3.48237
98599	5.83188	3.48237
98600	5.832	3.48237
98601	5.83212	3.48237
98602	5.83224	3.48237
98603	5.83236	3.48237
98604	5.83248	3.48237
98605	5.8326	3.48237
98606	5.83272	3.48237
98607	5.83284	3.48237
98608	5.83296	3.48237
98609	5.83308	3.48237
98610	5.8332	3.48237
98611	5.83332	3.48237
98612	5.83344	3.48237
98613	5.83356	3.48237
98614	5.83368	3.48237
98615	5.8338	3.48237
98616	5.83392	3.48237
98617	5.83404	3.48237
98618	5.83416	3.48237
98619	5.83428	3.48237
98620	5.8344	3.48237
98621	5.83452	3.48237
98622	5.83464	3.48237
98623	5.83476	3.48237
98624	5.83488	3.48237
98625	5.835	3.48237
98626	5.83512	3.48237
98627	5.83524	3.48237
98628	5.83536	3.48237
98629	5.83548	3.48237
98630	5.8356	3.48237
98631	5.83572	3.48237
98632	5.83584	3.48237
98633	5.83596	3.48237
98634	5.83608	3.48237
98635	5.8362	3.48237
98636	5.83632	3.48237
98637	5.83644	3.48237
98638	5.83656	3.48237
98639	5.83668	3.48237
98640	5.8368	3.48237
98641	5.83692	3.48237
98642	5.83704	3.48237
98643	5.83716	3.48237
98644	5.83728	3.48237
98645	5.8374	3.48237
98646	5.83752	3.48237
98647	5.83764	3.48237
98648	5.83776	3.48237
98649	5.83788	3.48237
98650	5.838	3.48237
98651	5.83812	3.48237
98652	5.83824	3.48237
98653	5.83836	3.48237
98654	5.83848	3.48237
98655	5.8386	3.48237
98656	5.83872	3.48237
98657	5.83884	3.48237
98658	5.83896	3.48237
98659	5.83908	3.48237
98660	5.8392	3.48237
98661	5.83932	3.48237
98662	5.83944	3.48237
98663	5.83956	3.48237
98664	5.83968	3.48237
98665	5.8398	3.48237
98666	5.83992	3.48237
98667	5.84004	3.48237
98668	5.84016	3.48237
98669	5.84028	3.48237
98670	5.8404	3.48237
98671	5.84052	3.48237
98672	5.84064	3.48237
98673	5.84076	3.48237
98674	5.84088	3.48237
98675	5.841	3.48237
98676	5.84112	3.48237
98677	5.84124	3.48237
98678	5.84136	3.48237
98679	5.84148	3.48237
98680	5.8416	3.48237
98681	5.84172	3.48237
98682	5.84184	3.48237
98683	5.84196	3.48237
98684	5.84208	3.48237
98685	5.8422	3.48237
98686	5.84232	3.48237
98687	5.84244	3.48237
98688	5.84256	3.48237
98689	5.84268	3.48237
98690	5.8428	3.48237
98691	5.84292	3.48237
98692	5.84304	3.48237
98693	5.84316	3.48237
98694	5.84328	3.48237
98695	5.8434	3.48237
98696	5.84352	3.48237
98697	5.84364	3.48237
98698	5.84376	3.48237
98699	5.84388	3.48237
98700	5.844	3.48237
98701	5.84412	3.48237
98702	5.84424	3.48237
98703	5.84436	3.48237
98704	5.84448	3.48237
98705	5.8446	3.48237
98706	5.84472	3.48237
98707	5.84484	3.48237
98708	5.84496	3.48237
98709	5.84508	3.48237
98710	5.8452	3.48237
98711	5.84532	3.48237
98712	5.84544	3.48237
98713	5.84556	3.48237
98714	5.84568	3.48237
98715	5.8458	3.48237
98716	5.84592	3.48237
98717	5.84604	3.48237
98718	5.84616	3.48237
98719	5.84628	3.48237
98720	5.8464	3.48237
98721	5.84652	3.48237
98722	5.84664	3.48237
98723	5.84676	3.48237
98724	5.84688	3.48237
98725	5.847	3.48237
98726	5.84712	3.48237
98727	5.84724	3.48237
98728	5.84736	3.48237
98729	5.84748	3.48237
98730	5.8476	3.48237
98731	5.84772	3.48237
98732	5.84784	3.48237
98733	5.84796	3.48237
98734	5.84808	3.48237
98735	5.8482	3.48237
98736	5.84832	3.48237
98737	5.84844	3.48237
98738	5.84856	3.48237
98739	5.84868	3.48237
98740	5.8488	3.48237
98741	5.84892	3.48237
98742	5.84904	3.48237
98743	5.84916	3.48237
98744	5.84928	3.48237
98745	5.8494	3.48237
98746	5.84952	3.48237
98747	5.84964	3.48237
98748	5.84976	3.48237
98749	5.84988	3.48237
98750	5.85	3.48237
98751	5.85012	3.48237
98752	5.85024	3.48237
98753	5.85036	3.48237
98754	5.85048	3.48237
98755	5.8506	3.48237
98756	5.85072	3.48237
98757	5.85084	3.48237
98758	5.85096	3.48237
98759	5.85108	3.48237
98760	5.8512	3.48237
98761	5.85132	3.48237
98762	5.85144	3.48237
98763	5.85156	3.48237
98764	5.85168	3.48237
98765	5.8518	3.48237
98766	5.85192	3.48237
98767	5.85204	3.48237
98768	5.85216	3.48237
98769	5.85228	3.48237
98770	5.8524	3.48237
98771	5.85252	3.48237
98772	5.85264	3.48237
98773	5.85276	3.48237
98774	5.85288	3.48237
98775	5.853	3.48237
98776	5.85312	3.48237
98777	5.85324	3.48237
98778	5.85336	3.48237
98779	5.85348	3.48237
98780	5.8536	3.48237
98781	5.85372	3.48237
98782	5.85384	3.48237
98783	5.85396	3.48237
98784	5.85408	3.48237
98785	5.8542	3.48237
98786	5.85432	3.48237
98787	5.85444	3.48237
98788	5.85456	3.48237
98789	5.85468	3.48237
98790	5.8548	3.48237
98791	5.85492	3.48237
98792	5.85504	3.48237
98793	5.85516	3.48237
98794	5.85528	3.48237
98795	5.8554	3.48237
98796	5.85552	3.48237
98797	5.85564	3.48237
98798	5.85576	3.48237
98799	5.85588	3.48237
98800	5.856	3.48237
98801	5.85612	3.48237
98802	5.85624	3.48237
