# t  xE  yE  vxE  vyE  xM  yM  vxM  vyM  xA  yA  vxA  vyA  Etot
19800 246108 -4.66431e+06 12.4181 0.656699 -2.00083e+07 3.79204e+08 -1009.58 -53.3889 0 0 0 0 3.80123e+28
19900 247350 -4.66425e+06 12.4179 0.660012 -2.01093e+07 3.79198e+08 -1009.56 -53.6583 0 0 0 0 3.80123e+28
20000 248592 -4.66418e+06 12.4178 0.663326 -2.02103e+07 3.79193e+08 -1009.55 -53.9277 0 0 0 0 3.80123e+28
20100 249834 -4.66411e+06 12.4176 0.666639 -2.03112e+07 3.79187e+08 -1009.54 -54.197 0 0 0 0 3.80123e+28
20200 251075 -4.66405e+06 12.4174 0.669953 -2.04122e+07 3.79182e+08 -1009.52 -54.4664 0 0 0 0 3.80123e+28
20300 252317 -4.66398e+06 12.4172 0.673266 -2.05131e+07 3.79176e+08 -1009.51 -54.7358 0 0 0 0 3.80123e+28
20400 253559 -4.66391e+06 12.417 0.676579 -2.06141e+07 3.79171e+08 -1009.49 -55.0052 0 0 0 0 3.80123e+28
20500 254801 -4.66384e+06 12.4169 0.679893 -2.0715e+07 3.79165e+08 -1009.48 -55.2745 0 0 0 0 3.80123e+28
20600 256042 -4.66378e+06 12.4167 0.683206 -2.0816e+07 3.7916e+08 -1009.46 -55.5439 0 0 0 0 3.80123e+28
20700 257284 -4.66371e+06 12.4165 0.686519 -2.09169e+07 3.79154e+08 -1009.45 -55.8132 0 0 0 0 3.80123e+28
20800 258526 -4.66364e+06 12.4163 0.689832 -2.10178e+07 3.79149e+08 -1009.43 -56.0826 0 0 0 0 3.80123e+28
20900 259767 -4.66357e+06 12.4161 0.693145 -2.11188e+07 3.79143e+08 -1009.42 -56.352 0 0 0 0 3.80123e+28
21000 261009 -4.6635e+06 12.4159 0.696458 -2.12197e+07 3.79138e+08 -1009.4 -56.6213 0 0 0 0 3.80123e+28
21100 262250 -4.66343e+06 12.4158 0.699771 -2.13207e+07 3.79132e+08 -1009.39 -56.8906 0 0 0 0 3.80123e+28
21200 263492 -4.66336e+06 12.4156 0.703084 -2.14216e+07 3.79126e+08 -1009.37 -57.16 0 0 0 0 3.80123e+28
21300 264733 -4.66329e+06 12.4154 0.706397 -2.15225e+07 3.7912e+08 -1009.36 -57.4293 0 0 0 0 3.80123e+28
21400 265975 -4.66322e+06 12.4152 0.70971 -2.16235e+07 3.79115e+08 -1009.34 -57.6986 0 0 0 0 3.80123e+28
21500 267217 -4.66315e+06 12.415 0.713023 -2.17244e+07 3.79109e+08 -1009.33 -57.968 0 0 0 0 3.80123e+28
21600 268458 -4.66308e+06 12.4148 0.716335 -2.18253e+07 3.79103e+08 -1009.31 -58.2373 0 0 0 0 3.80123e+28
21700 269699 -4.663e+06 12.4146 0.719648 -2.19263e+07 3.79097e+08 -1009.3 -58.5066 0 0 0 0 3.80123e+28
21800 270941 -4.66293e+06 12.4144 0.722961 -2.20272e+07 3.79091e+08 -1009.28 -58.7759 0 0 0 0 3.80123e+28
21900 272182 -4.66286e+06 12.4142 0.726273 -2.21281e+07 3.79085e+08 -1009.26 -59.0452 0 0 0 0 3.80123e+28
22000 273424 -4.66279e+06 12.414 0.729586 -2.22291e+07 3.7908e+08 -1009.25 -59.3145 0 0 0 0 3.80123e+28
22100 274665 -4.66271e+06 12.4139 0.732898 -2.233e+07 3.79074e+08 -1009.23 -59.5838 0 0 0 0 3.80123e+28
22200 275907 -4.66264e+06 12.4137 0.736211 -2.24309e+07 3.79068e+08 -1009.22 -59.8531 0 0 0 0 3.80124e+28
22300 277148 -4.66257e+06 12.4135 0.739523 -2.25318e+07 3.79062e+08 -1009.2 -60.1224 0 0 0 0 3.80124e+28
22400 278389 -4.66249e+06 12.4133 0.742835 -2.26327e+07 3.79056e+08 -1009.18 -60.3917 0 0 0 0 3.80124e+28
22500 279631 -4.66242e+06 12.4131 0.746148 -2.27337e+07 3.7905e+08 -1009.17 -60.661 0 0 0 0 3.80124e+28
22600 280872 -4.66234e+06 12.4129 0.74946 -2.28346e+07 3.79043e+08 -1009.15 -60.9303 0 0 0 0 3.80124e+28
22700 282113 -4.66227e+06 12.4127 0.752772 -2.29355e+07 3.79037e+08 -1009.14 -61.1996 0 0 0 0 3.80124e+28
22800 283354 -4.66219e+06 12.4125 0.756084 -2.30364e+07 3.79031e+08 -1009.12 -61.4688 0 0 0 0 3.80124e+28
22900 284596 -4.66212e+06 12.4123 0.759396 -2.31373e+07 3.79025e+08 -1009.1 -61.7381 0 0 0 0 3.80124e+28
23000 285837 -4.66204e+06 12.4121 0.762708 -2.32382e+07 3.79019e+08 -1009.09 -62.0074 0 0 0 0 3.80124e+28
23100 287078 -4.66196e+06 12.4119 0.76602 -2.33391e+07 3.79013e+08 -1009.07 -62.2766 0 0 0 0 3.80124e+28
23200 288319 -4.66189e+06 12.4117 0.769332 -2.344e+07 3.79006e+08 -1009.05 -62.5459 0 0 0 0 3.80124e+28
23300 289560 -4.66181e+06 12.4115 0.772644 -2.35409e+07 3.79e+08 -1009.04 -62.8151 0 0 0 0 3.80124e+28
23400 290802 -4.66173e+06 12.4112 0.775956 -2.36418e+07 3.78994e+08 -1009.02 -63.0844 0 0 0 0 3.80124e+28
23500 292043 -4.66166e+06 12.411 0.779268 -2.37427e+07 3.78988e+08 -1009 -63.3536 0 0 0 0 3.80124e+28
23600 293284 -4.66158e+06 12.4108 0.782579 -2.38436e+07 3.78981e+08 -1008.99 -63.6228 0 0 0 0 3.80124e+28
23700 294525 -4.6615e+06 12.4106 0.785891 -2.39445e+07 3.78975e+08 -1008.97 -63.8921 0 0 0 0 3.80124e+28
23800 295766 -4.66142e+06 12.4104 0.789202 -2.40454e+07 3.78968e+08 -1008.95 -64.1613 0 0 0 0 3.80124e+28
23900 297007 -4.66134e+06 12.4102 0.792514 -2.41463e+07 3.78962e+08 -1008.94 -64.4305 0 0 0 0 3.80124e+28
24000 298248 -4.66126e+06 12.41 0.795825 -2.42472e+07 3.78956e+08 -1008.92 -64.6997 0 0 0 0 3.80124e+28
24100 299489 -4.66118e+06 12.4098 0.799137 -2.43481e+07 3.78949e+08 -1008.9 -64.969 0 0 0 0 3.80124e+28
24200 300730 -4.6611e+06 12.4096 0.802448 -2.4449e+07 3.78943e+08 -1008.88 -65.2382 0 0 0 0 3.80124e+28
24300 301971 -4.66102e+06 12.4093 0.805759 -2.45499e+07 3.78936e+08 -1008.87 -65.5074 0 0 0 0 3.80124e+28
24400 303212 -4.66094e+06 12.4091 0.809071 -2.46508e+07 3.78929e+08 -1008.85 -65.7766 0 0 0 0 3.80124e+28
24500 304453 -4.66086e+06 12.4089 0.812382 -2.47517e+07 3.78923e+08 -1008.83 -66.0458 0 0 0 0 3.80124e+28
24600 305693 -4.66078e+06 12.4087 0.815693 -2.48525e+07 3.78916e+08 -1008.81 -66.315 0 0 0 0 3.80124e+28
24700 306934 -4.6607e+06 12.4085 0.819004 -2.49534e+07 3.7891e+08 -1008.8 -66.5841 0 0 0 0 3.80124e+28
24800 308175 -4.66061e+06 12.4083 0.822315 -2.50543e+07 3.78903e+08 -1008.78 -66.8533 0 0 0 0 3.80124e+28
24900 309416 -4.66053e+06 12.408 0.825626 -2.51552e+07 3.78896e+08 -1008.76 -67.1225 0 0 0 0 3.80124e+28
25000 310657 -4.66045e+06 12.4078 0.828937 -2.52561e+07 3.78889e+08 -1008.74 -67.3917 0 0 0 0 3.80124e+28
25100 311898 -4.66037e+06 12.4076 0.832248 -2.53569e+07 3.78883e+08 -1008.72 -67.6608 0 0 0 0 3.80124e+28
25200 313138 -4.66028e+06 12.4074 0.835558 -2.54578e+07 3.78876e+08 -1008.71 -67.93 0 0 0 0 3.80124e+28
25300 314379 -4.6602e+06 12.4072 0.838869 -2.55587e+07 3.78869e+08 -1008.69 -68.1992 0 0 0 0 3.80124e+28
25400 315620 -4.66012e+06 12.4069 0.84218 -2.56595e+07 3.78862e+08 -1008.67 -68.4683 0 0 0 0 3.80124e+28
25500 316860 -4.66003e+06 12.4067 0.84549 -2.57604e+07 3.78855e+08 -1008.65 -68.7375 0 0 0 0 3.80124e+28
25600 318101 -4.65995e+06 12.4065 0.848801 -2.58613e+07 3.78849e+08 -1008.63 -69.0066 0 0 0 0 3.80124e+28
25700 319342 -4.65986e+06 12.4063 0.852111 -2.59621e+07 3.78842e+08 -1008.62 -69.2757 0 0 0 0 3.80125e+28
25800 320582 -4.65978e+06 12.406 0.855422 -2.6063e+07 3.78835e+08 -1008.6 -69.5449 0 0 0 0 3.80125e+28
25900 321823 -4.65969e+06 12.4058 0.858732 -2.61639e+07 3.78828e+08 -1008.58 -69.814 0 0 0 0 3.80125e+28
26000 323064 -4.6596e+06 12.4056 0.862043 -2.62647e+07 3.78821e+08 -1008.56 -70.0831 0 0 0 0 3.80125e+28
26100 324304 -4.65952e+06 12.4053 0.865353 -2.63656e+07 3.78814e+08 -1008.54 -70.3522 0 0 0 0 3.80125e+28
26200 325545 -4.65943e+06 12.4051 0.868663 -2.64664e+07 3.78807e+08 -1008.52 -70.6213 0 0 0 0 3.80125e+28
26300 326785 -4.65934e+06 12.4049 0.871973 -2.65673e+07 3.788e+08 -1008.5 -70.8905 0 0 0 0 3.80125e+28
26400 328026 -4.65926e+06 12.4046 0.875283 -2.66681e+07 3.78792e+08 -1008.48 -71.1596 0 0 0 0 3.80125e+28
26500 329266 -4.65917e+06 12.4044 0.878593 -2.6769e+07 3.78785e+08 -1008.47 -71.4287 0 0 0 0 3.80125e+28
26600 330506 -4.65908e+06 12.4042 0.881903 -2.68698e+07 3.78778e+08 -1008.45 -71.6978 0 0 0 0 3.80125e+28
26700 331747 -4.65899e+06 12.4039 0.885213 -2.69707e+07 3.78771e+08 -1008.43 -71.9668 0 0 0 0 3.80125e+28
26800 332987 -4.6589e+06 12.4037 0.888523 -2.70715e+07 3.78764e+08 -1008.41 -72.2359 0 0 0 0 3.80125e+28
26900 334228 -4.65881e+06 12.4035 0.891832 -2.71723e+07 3.78757e+08 -1008.39 -72.505 0 0 0 0 3.80125e+28
27000 335468 -4.65873e+06 12.4032 0.895142 -2.72732e+07 3.78749e+08 -1008.37 -72.7741 0 0 0 0 3.80125e+28
27100 336708 -4.65864e+06 12.403 0.898452 -2.7374e+07 3.78742e+08 -1008.35 -73.0431 0 0 0 0 3.80125e+28
27200 337949 -4.65855e+06 12.4028 0.901761 -2.74748e+07 3.78735e+08 -1008.33 -73.3122 0 0 0 0 3.80125e+28
27300 339189 -4.65846e+06 12.4025 0.905071 -2.75757e+07 3.78727e+08 -1008.31 -73.5813 0 0 0 0 3.80125e+28
27400 340429 -4.65836e+06 12.4023 0.90838 -2.76765e+07 3.7872e+08 -1008.29 -73.8503 0 0 0 0 3.80125e+28
27500 341669 -4.65827e+06 12.402 0.911689 -2.77773e+07 3.78713e+08 -1008.27 -74.1194 0 0 0 0 3.80125e+28
27600 342909 -4.65818e+06 12.4018 0.914999 -2.78782e+07 3.78705e+08 -1008.25 -74.3884 0 0 0 0 3.80125e+28
27700 344150 -4.65809e+06 12.4015 0.918308 -2.7979e+07 3.78698e+08 -1008.23 -74.6574 0 0 0 0 3.80125e+28
27800 345390 -4.658e+06 12.4013 0.921617 -2.80798e+07 3.7869e+08 -1008.21 -74.9265 0 0 0 0 3.80125e+28
27900 346630 -4.65791e+06 12.4011 0.924926 -2.81806e+07 3.78683e+08 -1008.19 -75.1955 0 0 0 0 3.80125e+28
28000 347870 -4.65781e+06 12.4008 0.928235 -2.82814e+07 3.78675e+08 -1008.17 -75.4645 0 0 0 0 3.80125e+28
28100 349110 -4.65772e+06 12.4006 0.931544 -2.83823e+07 3.78668e+08 -1008.15 -75.7335 0 0 0 0 3.80125e+28
28200 350350 -4.65763e+06 12.4003 0.934853 -2.84831e+07 3.7866e+08 -1008.13 -76.0025 0 0 0 0 3.80125e+28
28300 351590 -4.65753e+06 12.4001 0.938162 -2.85839e+07 3.78652e+08 -1008.11 -76.2715 0 0 0 0 3.80125e+28
28400 352830 -4.65744e+06 12.3998 0.941471 -2.86847e+07 3.78645e+08 -1008.09 -76.5405 0 0 0 0 3.80125e+28
28500 354070 -4.65735e+06 12.3996 0.944779 -2.87855e+07 3.78637e+08 -1008.07 -76.8095 0 0 0 0 3.80125e+28
28600 355310 -4.65725e+06 12.3993 0.948088 -2.88863e+07 3.78629e+08 -1008.05 -77.0785 0 0 0 0 3.80125e+28
28700 356550 -4.65716e+06 12.3991 0.951397 -2.89871e+07 3.78622e+08 -1008.03 -77.3475 0 0 0 0 3.80126e+28
28800 357790 -4.65706e+06 12.3988 0.954705 -2.90879e+07 3.78614e+08 -1008.01 -77.6165 0 0 0 0 3.80126e+28
28900 359030 -4.65697e+06 12.3985 0.958014 -2.91887e+07 3.78606e+08 -1007.99 -77.8855 0 0 0 0 3.80126e+28
29000 360270 -4.65687e+06 12.3983 0.961322 -2.92895e+07 3.78598e+08 -1007.97 -78.1544 0 0 0 0 3.80126e+28
29100 361509 -4.65677e+06 12.398 0.96463 -2.93903e+07 3.78591e+08 -1007.95 -78.4234 0 0 0 0 3.80126e+28
29200 362749 -4.65668e+06 12.3978 0.967938 -2.94911e+07 3.78583e+08 -1007.93 -78.6923 0 0 0 0 3.80126e+28
29300 363989 -4.65658e+06 12.3975 0.971247 -2.95919e+07 3.78575e+08 -1007.9 -78.9613 0 0 0 0 3.80126e+28
29400 365229 -4.65648e+06 12.3973 0.974555 -2.96927e+07 3.78567e+08 -1007.88 -79.2302 0 0 0 0 3.80126e+28
29500 366468 -4.65638e+06 12.397 0.977863 -2.97935e+07 3.78559e+08 -1007.86 -79.4992 0 0 0 0 3.80126e+28
29600 367708 -4.65629e+06 12.3967 0.981171 -2.98943e+07 3.78551e+08 -1007.84 -79.7681 0 0 0 0 3.80126e+28
29700 368948 -4.65619e+06 12.3965 0.984479 -2.9995e+07 3.78543e+08 -1007.82 -80.037 0 0 0 0 3.80126e+28
29800 370187 -4.65609e+06 12.3962 0.987786 -3.00958e+07 3.78535e+08 -1007.8 -80.306 0 0 0 0 3.80126e+28
29900 371427 -4.65599e+06 12.396 0.991094 -3.01966e+07 3.78527e+08 -1007.78 -80.5749 0 0 0 0 3.80126e+28
30000 372667 -4.65589e+06 12.3957 0.994402 -3.02974e+07 3.78519e+08 -1007.76 -80.8438 0 0 0 0 3.80126e+28
30100 373906 -4.65579e+06 12.3954 0.997709 -3.03982e+07 3.78511e+08 -1007.73 -81.1127 0 0 0 0 3.80126e+28
30200 375146 -4.65569e+06 12.3952 1.00102 -3.04989e+07 3.78503e+08 -1007.71 -81.3816 0 0 0 0 3.80126e+28
30300 376385 -4.65559e+06 12.3949 1.00432 -3.05997e+07 3.78495e+08 -1007.69 -81.6505 0 0 0 0 3.80126e+28
30400 377625 -4.65549e+06 12.3946 1.00763 -3.07005e+07 3.78486e+08 -1007.67 -81.9194 0 0 0 0 3.80126e+28
30500 378864 -4.65539e+06 12.3944 1.01094 -3.08012e+07 3.78478e+08 -1007.65 -82.1883 0 0 0 0 3.80126e+28
30600 380103 -4.65529e+06 12.3941 1.01425 -3.0902e+07 3.7847e+08 -1007.63 -82.4571 0 0 0 0 3.80126e+28
30700 381343 -4.65519e+06 12.3938 1.01755 -3.10028e+07 3.78462e+08 -1007.6 -82.726 0 0 0 0 3.80126e+28
30800 382582 -4.65509e+06 12.3935 1.02086 -3.11035e+07 3.78453e+08 -1007.58 -82.9949 0 0 0 0 3.80126e+28
30900 383822 -4.65498e+06 12.3933 1.02417 -3.12043e+07 3.78445e+08 -1007.56 -83.2637 0 0 0 0 3.80126e+28
31000 385061 -4.65488e+06 12.393 1.02747 -3.1305e+07 3.78437e+08 -1007.54 -83.5326 0 0 0 0 3.80126e+28
31100 386300 -4.65478e+06 12.3927 1.03078 -3.14058e+07 3.78428e+08 -1007.51 -83.8014 0 0 0 0 3.80126e+28
31200 387539 -4.65467e+06 12.3924 1.03409 -3.15065e+07 3.7842e+08 -1007.49 -84.0703 0 0 0 0 3.80126e+28
31300 388779 -4.65457e+06 12.3922 1.0374 -3.16073e+07 3.78412e+08 -1007.47 -84.3391 0 0 0 0 3.80126e+28
31400 390018 -4.65447e+06 12.3919 1.0407 -3.1708e+07 3.78403e+08 -1007.45 -84.6079 0 0 0 0 3.80126e+28
31500 391257 -4.65436e+06 12.3916 1.04401 -3.18088e+07 3.78395e+08 -1007.43 -84.8767 0 0 0 0 3.80127e+28
31600 392496 -4.65426e+06 12.3913 1.04731 -3.19095e+07 3.78386e+08 -1007.4 -85.1456 0 0 0 0 3.80127e+28
31700 393735 -4.65415e+06 12.3911 1.05062 -3.20102e+07 3.78378e+08 -1007.38 -85.4144 0 0 0 0 3.80127e+28
31800 394974 -4.65405e+06 12.3908 1.05393 -3.2111e+07 3.78369e+08 -1007.36 -85.6832 0 0 0 0 3.80127e+28
31900 396213 -4.65394e+06 12.3905 1.05723 -3.22117e+07 3.7836e+08 -1007.33 -85.952 0 0 0 0 3.80127e+28
32000 397452 -4.65384e+06 12.3902 1.06054 -3.23125e+07 3.78352e+08 -1007.31 -86.2208 0 0 0 0 3.80127e+28
32100 398691 -4.65373e+06 12.3899 1.06385 -3.24132e+07 3.78343e+08 -1007.29 -86.4896 0 0 0 0 3.80127e+28
32200 399930 -4.65362e+06 12.3897 1.06715 -3.25139e+07 3.78335e+08 -1007.27 -86.7583 0 0 0 0 3.80127e+28
32300 401169 -4.65352e+06 12.3894 1.07046 -3.26146e+07 3.78326e+08 -1007.24 -87.0271 0 0 0 0 3.80127e+28
32400 402408 -4.65341e+06 12.3891 1.07376 -3.27154e+07 3.78317e+08 -1007.22 -87.2959 0 0 0 0 3.80127e+28
32500 403647 -4.6533e+06 12.3888 1.07707 -3.28161e+07 3.78308e+08 -1007.2 -87.5646 0 0 0 0 3.80127e+28
32600 404886 -4.65319e+06 12.3885 1.08038 -3.29168e+07 3.783e+08 -1007.17 -87.8334 0 0 0 0 3.80127e+28
32700 406125 -4.65309e+06 12.3882 1.08368 -3.30175e+07 3.78291e+08 -1007.15 -88.1021 0 0 0 0 3.80127e+28
32800 407364 -4.65298e+06 12.3879 1.08699 -3.31182e+07 3.78282e+08 -1007.13 -88.3709 0 0 0 0 3.80127e+28
32900 408603 -4.65287e+06 12.3876 1.09029 -3.32189e+07 3.78273e+08 -1007.1 -88.6396 0 0 0 0 3.80127e+28
33000 409841 -4.65276e+06 12.3874 1.0936 -3.33196e+07 3.78264e+08 -1007.08 -88.9084 0 0 0 0 3.80127e+28
33100 411080 -4.65265e+06 12.3871 1.0969 -3.34204e+07 3.78255e+08 -1007.05 -89.1771 0 0 0 0 3.80127e+28
33200 412319 -4.65254e+06 12.3868 1.10021 -3.35211e+07 3.78246e+08 -1007.03 -89.4458 0 0 0 0 3.80127e+28
33300 413557 -4.65243e+06 12.3865 1.10351 -3.36218e+07 3.78237e+08 -1007.01 -89.7145 0 0 0 0 3.80127e+28
33400 414796 -4.65232e+06 12.3862 1.10682 -3.37225e+07 3.78228e+08 -1006.98 -89.9832 0 0 0 0 3.80127e+28
33500 416035 -4.65221e+06 12.3859 1.11012 -3.38232e+07 3.78219e+08 -1006.96 -90.2519 0 0 0 0 3.80127e+28
33600 417273 -4.6521e+06 12.3856 1.11343 -3.39239e+07 3.7821e+08 -1006.93 -90.5206 0 0 0 0 3.80127e+28
33700 418512 -4.65199e+06 12.3853 1.11673 -3.40245e+07 3.78201e+08 -1006.91 -90.7893 0 0 0 0 3.80127e+28
33800 419750 -4.65187e+06 12.385 1.12004 -3.41252e+07 3.78192e+08 -1006.89 -91.058 0 0 0 0 3.80127e+28
33900 420989 -4.65176e+06 12.3847 1.12334 -3.42259e+07 3.78183e+08 -1006.86 -91.3267 0 0 0 0 3.80127e+28
34000 422227 -4.65165e+06 12.3844 1.12665 -3.43266e+07 3.78174e+08 -1006.84 -91.5953 0 0 0 0 3.80128e+28
34100 423466 -4.65154e+06 12.3841 1.12995 -3.44273e+07 3.78165e+08 -1006.81 -91.864 0 0 0 0 3.80128e+28
34200 424704 -4.65142e+06 12.3838 1.13326 -3.4528e+07 3.78156e+08 -1006.79 -92.1326 0 0 0 0 3.80128e+28
34300 425942 -4.65131e+06 12.3835 1.13656 -3.46286e+07 3.78146e+08 -1006.76 -92.4013 0 0 0 0 3.80128e+28
34400 427181 -4.6512e+06 12.3832 1.13987 -3.47293e+07 3.78137e+08 -1006.74 -92.6699 0 0 0 0 3.80128e+28
34500 428419 -4.65108e+06 12.3829 1.14317 -3.483e+07 3.78128e+08 -1006.71 -92.9386 0 0 0 0 3.80128e+28
34600 429657 -4.65097e+06 12.3826 1.14648 -3.49307e+07 3.78119e+08 -1006.69 -93.2072 0 0 0 0 3.80128e+28
34700 430895 -4.65085e+06 12.3823 1.14978 -3.50313e+07 3.78109e+08 -1006.67 -93.4758 0 0 0 0 3.80128e+28
34800 432134 -4.65074e+06 12.382 1.15308 -3.5132e+07 3.781e+08 -1006.64 -93.7444 0 0 0 0 3.80128e+28
34900 433372 -4.65062e+06 12.3817 1.15639 -3.52327e+07 3.7809e+08 -1006.62 -94.013 0 0 0 0 3.80128e+28
35000 434610 -4.65051e+06 12.3814 1.15969 -3.53333e+07 3.78081e+08 -1006.59 -94.2816 0 0 0 0 3.80128e+28
35100 435848 -4.65039e+06 12.381 1.163 -3.5434e+07 3.78072e+08 -1006.57 -94.5502 0 0 0 0 3.80128e+28
35200 437086 -4.65027e+06 12.3807 1.1663 -3.55346e+07 3.78062e+08 -1006.54 -94.8188 0 0 0 0 3.80128e+28
35300 438324 -4.65016e+06 12.3804 1.1696 -3.56353e+07 3.78053e+08 -1006.51 -95.0874 0 0 0 0 3.80128e+28
35400 439562 -4.65004e+06 12.3801 1.17291 -3.57359e+07 3.78043e+08 -1006.49 -95.356 0 0 0 0 3.80128e+28
35500 440800 -4.64992e+06 12.3798 1.17621 -3.58366e+07 3.78034e+08 -1006.46 -95.6246 0 0 0 0 3.80128e+28
35600 442038 -4.6498e+06 12.3795 1.17951 -3.59372e+07 3.78024e+08 -1006.44 -95.8931 0 0 0 0 3.80128e+28
35700 443276 -4.64969e+06 12.3792 1.18282 -3.60379e+07 3.78014e+08 -1006.41 -96.1617 0 0 0 0 3.80128e+28
35800 444514 -4.64957e+06 12.3789 1.18612 -3.61385e+07 3.78005e+08 -1006.39 -96.4302 0 0 0 0 3.80128e+28
35900 445752 -4.64945e+06 12.3785 1.18942 -3.62391e+07 3.77995e+08 -1006.36 -96.6988 0 0 0 0 3.80128e+28
36000 446990 -4.64933e+06 12.3782 1.19273 -3.63398e+07 3.77985e+08 -1006.34 -96.9673 0 0 0 0 3.80128e+28
36100 448228 -4.64921e+06 12.3779 1.19603 -3.64404e+07 3.77976e+08 -1006.31 -97.2358 0 0 0 0 3.80128e+28
36200 449465 -4.64909e+06 12.3776 1.19933 -3.6541e+07 3.77966e+08 -1006.28 -97.5043 0 0 0 0 3.80128e+28
36300 450703 -4.64897e+06 12.3773 1.20263 -3.66417e+07 3.77956e+08 -1006.26 -97.7729 0 0 0 0 3.80128e+28
36400 451941 -4.64885e+06 12.3769 1.20594 -3.67423e+07 3.77946e+08 -1006.23 -98.0414 0 0 0 0 3.80129e+28
36500 453179 -4.64873e+06 12.3766 1.20924 -3.68429e+07 3.77937e+08 -1006.21 -98.3099 0 0 0 0 3.80129e+28
36600 454416 -4.64861e+06 12.3763 1.21254 -3.69435e+07 3.77927e+08 -1006.18 -98.5784 0 0 0 0 3.80129e+28
36700 455654 -4.64849e+06 12.376 1.21584 -3.70442e+07 3.77917e+08 -1006.15 -98.8468 0 0 0 0 3.80129e+28
36800 456891 -4.64836e+06 12.3757 1.21915 -3.71448e+07 3.77907e+08 -1006.13 -99.1153 0 0 0 0 3.80129e+28
36900 458129 -4.64824e+06 12.3753 1.22245 -3.72454e+07 3.77897e+08 -1006.1 -99.3838 0 0 0 0 3.80129e+28
37000 459366 -4.64812e+06 12.375 1.22575 -3.7346e+07 3.77887e+08 -1006.07 -99.6523 0 0 0 0 3.80129e+28
37100 460604 -4.648e+06 12.3747 1.22905 -3.74466e+07 3.77877e+08 -1006.05 -99.9207 0 0 0 0 3.80129e+28
37200 461841 -4.64787e+06 12.3743 1.23236 -3.75472e+07 3.77867e+08 -1006.02 -100.189 0 0 0 0 3.80129e+28
37300 463079 -4.64775e+06 12.374 1.23566 -3.76478e+07 3.77857e+08 -1005.99 -100.458 0 0 0 0 3.80129e+28
37400 464316 -4.64763e+06 12.3737 1.23896 -3.77484e+07 3.77847e+08 -1005.97 -100.726 0 0 0 0 3.80129e+28
37500 465554 -4.6475e+06 12.3734 1.24226 -3.7849e+07 3.77837e+08 -1005.94 -100.994 0 0 0 0 3.80129e+28
37600 466791 -4.64738e+06 12.373 1.24556 -3.79496e+07 3.77827e+08 -1005.91 -101.263 0 0 0 0 3.80129e+28
37700 468028 -4.64725e+06 12.3727 1.24886 -3.80502e+07 3.77817e+08 -1005.89 -101.531 0 0 0 0 3.80129e+28
37800 469265 -4.64713e+06 12.3724 1.25217 -3.81508e+07 3.77807e+08 -1005.86 -101.8 0 0 0 0 3.80129e+28
37900 470503 -4.647e+06 12.372 1.25547 -3.82513e+07 3.77796e+08 -1005.83 -102.068 0 0 0 0 3.80129e+28
38000 471740 -4.64688e+06 12.3717 1.25877 -3.83519e+07 3.77786e+08 -1005.81 -102.337 0 0 0 0 3.80129e+28
38100 472977 -4.64675e+06 12.3714 1.26207 -3.84525e+07 3.77776e+08 -1005.78 -102.605 0 0 0 0 3.80129e+28
38200 474214 -4.64663e+06 12.371 1.26537 -3.85531e+07 3.77766e+08 -1005.75 -102.873 0 0 0 0 3.80129e+28
38300 475451 -4.6465e+06 12.3707 1.26867 -3.86537e+07 3.77755e+08 -1005.72 -103.142 0 0 0 0 3.80129e+28
38400 476688 -4.64637e+06 12.3703 1.27197 -3.87542e+07 3.77745e+08 -1005.7 -103.41 0 0 0 0 3.80129e+28
38500 477925 -4.64624e+06 12.37 1.27527 -3.88548e+07 3.77735e+08 -1005.67 -103.678 0 0 0 0 3.80129e+28
38600 479162 -4.64612e+06 12.3697 1.27857 -3.89554e+07 3.77724e+08 -1005.64 -103.947 0 0 0 0 3.8013e+28
38700 480399 -4.64599e+06 12.3693 1.28188 -3.90559e+07 3.77714e+08 -1005.61 -104.215 0 0 0 0 3.8013e+28
38800 481636 -4.64586e+06 12.369 1.28518 -3.91565e+07 3.77703e+08 -1005.58 -104.483 0 0 0 0 3.8013e+28
38900 482873 -4.64573e+06 12.3686 1.28848 -3.9257e+07 3.77693e+08 -1005.56 -104.752 0 0 0 0 3.8013e+28
39000 484110 -4.6456e+06 12.3683 1.29178 -3.93576e+07 3.77682e+08 -1005.53 -105.02 0 0 0 0 3.8013e+28
39100 485347 -4.64547e+06 12.368 1.29508 -3.94581e+07 3.77672e+08 -1005.5 -105.288 0 0 0 0 3.8013e+28
39200 486583 -4.64534e+06 12.3676 1.29838 -3.95587e+07 3.77661e+08 -1005.47 -105.557 0 0 0 0 3.8013e+28
39300 487820 -4.64521e+06 12.3673 1.30168 -3.96592e+07 3.77651e+08 -1005.44 -105.825 0 0 0 0 3.8013e+28
39400 489057 -4.64508e+06 12.3669 1.30498 -3.97598e+07 3.7764e+08 -1005.42 -106.093 0 0 0 0 3.8013e+28
39500 490294 -4.64495e+06 12.3666 1.30828 -3.98603e+07 3.7763e+08 -1005.39 -106.362 0 0 0 0 3.8013e+28
39600 491530 -4.64482e+06 12.3662 1.31158 -3.99609e+07 3.77619e+08 -1005.36 -106.63 0 0 0 0 3.8013e+28
39700 492767 -4.64469e+06 12.3659 1.31488 -4.00614e+07 3.77608e+08 -1005.33 -106.898 0 0 0 0 3.8013e+28
