# t  xE  yE  xM  yM  xA  yA
28.89  4.15956e+06  0  -3.38168e+08  0  0  0
28.9  4.15445e+06  0  -3.37752e+08  0  0  0
28.91  4.14928e+06  0  -3.37332e+08  0  0  0
28.92  4.14407e+06  0  -3.36908e+08  0  0  0
28.93  4.1388e+06  0  -3.3648e+08  0  0  0
28.94  4.13348e+06  0  -3.36047e+08  0  0  0
28.95  4.12811e+06  0  -3.3561e+08  0  0  0
28.96  4.12268e+06  0  -3.35169e+08  0  0  0
28.97  4.1172e+06  0  -3.34724e+08  0  0  0
28.98  4.11166e+06  0  -3.34274e+08  0  0  0
28.99  4.10607e+06  0  -3.33819e+08  0  0  0
29  4.10042e+06  0  -3.3336e+08  0  0  0
29.01  4.09472e+06  0  -3.32896e+08  0  0  0
29.02  4.08896e+06  0  -3.32428e+08  0  0  0
29.03  4.08314e+06  0  -3.31955e+08  0  0  0
29.04  4.07726e+06  0  -3.31477e+08  0  0  0
29.05  4.07133e+06  0  -3.30994e+08  0  0  0
29.06  4.06533e+06  0  -3.30507e+08  0  0  0
29.07  4.05928e+06  0  -3.30015e+08  0  0  0
29.08  4.05316e+06  0  -3.29518e+08  0  0  0
29.09  4.04698e+06  0  -3.29015e+08  0  0  0
29.1  4.04075e+06  0  -3.28508e+08  0  0  0
29.11  4.03445e+06  0  -3.27996e+08  0  0  0
29.12  4.02808e+06  0  -3.27479e+08  0  0  0
29.13  4.02165e+06  0  -3.26956e+08  0  0  0
29.14  4.01516e+06  0  -3.26428e+08  0  0  0
29.15  4.00861e+06  0  -3.25895e+08  0  0  0
29.16  4.00198e+06  0  -3.25357e+08  0  0  0
29.17  3.9953e+06  0  -3.24813e+08  0  0  0
29.18  3.98854e+06  0  -3.24264e+08  0  0  0
29.19  3.98172e+06  0  -3.23709e+08  0  0  0
29.2  3.97483e+06  0  -3.23149e+08  0  0  0
29.21  3.96787e+06  0  -3.22583e+08  0  0  0
29.22  3.96084e+06  0  -3.22012e+08  0  0  0
29.23  3.95374e+06  0  -3.21435e+08  0  0  0
29.24  3.94657e+06  0  -3.20852e+08  0  0  0
29.25  3.93932e+06  0  -3.20263e+08  0  0  0
29.26  3.93201e+06  0  -3.19668e+08  0  0  0
29.27  3.92462e+06  0  -3.19067e+08  0  0  0
29.28  3.91716e+06  0  -3.18461e+08  0  0  0
29.29  3.90962e+06  0  -3.17848e+08  0  0  0
29.3  3.90201e+06  0  -3.17229e+08  0  0  0
29.31  3.89432e+06  0  -3.16604e+08  0  0  0
29.32  3.88656e+06  0  -3.15973e+08  0  0  0
29.33  3.87872e+06  0  -3.15335e+08  0  0  0
29.34  3.87079e+06  0  -3.14691e+08  0  0  0
29.35  3.86279e+06  0  -3.14041e+08  0  0  0
29.36  3.85471e+06  0  -3.13384e+08  0  0  0
29.37  3.84655e+06  0  -3.12721e+08  0  0  0
29.38  3.83831e+06  0  -3.1205e+08  0  0  0
29.39  3.82999e+06  0  -3.11374e+08  0  0  0
29.4  3.82158e+06  0  -3.1069e+08  0  0  0
29.41  3.81309e+06  0  -3.1e+08  0  0  0
29.42  3.80451e+06  0  -3.09302e+08  0  0  0
29.43  3.79584e+06  0  -3.08598e+08  0  0  0
29.44  3.78709e+06  0  -3.07887e+08  0  0  0
29.45  3.77826e+06  0  -3.07168e+08  0  0  0
29.46  3.76933e+06  0  -3.06443e+08  0  0  0
29.47  3.76032e+06  0  -3.0571e+08  0  0  0
29.48  3.75121e+06  0  -3.04969e+08  0  0  0
29.49  3.74202e+06  0  -3.04222e+08  0  0  0
29.5  3.73273e+06  0  -3.03467e+08  0  0  0
29.51  3.72335e+06  0  -3.02704e+08  0  0  0
29.52  3.71387e+06  0  -3.01934e+08  0  0  0
29.53  3.7043e+06  0  -3.01156e+08  0  0  0
29.54  3.69464e+06  0  -3.0037e+08  0  0  0
29.55  3.68488e+06  0  -2.99576e+08  0  0  0
29.56  3.67502e+06  0  -2.98775e+08  0  0  0
29.57  3.66506e+06  0  -2.97965e+08  0  0  0
29.58  3.655e+06  0  -2.97148e+08  0  0  0
29.59  3.64484e+06  0  -2.96322e+08  0  0  0
29.6  3.63458e+06  0  -2.95488e+08  0  0  0
29.61  3.62422e+06  0  -2.94645e+08  0  0  0
29.62  3.61376e+06  0  -2.93794e+08  0  0  0
29.63  3.60318e+06  0  -2.92935e+08  0  0  0
29.64  3.59251e+06  0  -2.92067e+08  0  0  0
29.65  3.58173e+06  0  -2.9119e+08  0  0  0
29.66  3.57083e+06  0  -2.90305e+08  0  0  0
29.67  3.55983e+06  0  -2.89411e+08  0  0  0
29.68  3.54873e+06  0  -2.88507e+08  0  0  0
29.69  3.5375e+06  0  -2.87595e+08  0  0  0
29.7  3.52617e+06  0  -2.86674e+08  0  0  0
29.71  3.51472e+06  0  -2.85743e+08  0  0  0
29.72  3.50316e+06  0  -2.84803e+08  0  0  0
29.73  3.49149e+06  0  -2.83854e+08  0  0  0
29.74  3.47969e+06  0  -2.82895e+08  0  0  0
29.75  3.46778e+06  0  -2.81927e+08  0  0  0
29.76  3.45575e+06  0  -2.80949e+08  0  0  0
29.77  3.4436e+06  0  -2.79961e+08  0  0  0
29.78  3.43133e+06  0  -2.78963e+08  0  0  0
29.79  3.41893e+06  0  -2.77956e+08  0  0  0
29.8  3.40642e+06  0  -2.76938e+08  0  0  0
29.81  3.39377e+06  0  -2.7591e+08  0  0  0
29.82  3.381e+06  0  -2.74872e+08  0  0  0
29.83  3.3681e+06  0  -2.73823e+08  0  0  0
29.84  3.35508e+06  0  -2.72764e+08  0  0  0
29.85  3.34192e+06  0  -2.71694e+08  0  0  0
29.86  3.32863e+06  0  -2.70614e+08  0  0  0
29.87  3.31521e+06  0  -2.69523e+08  0  0  0
29.88  3.30165e+06  0  -2.68421e+08  0  0  0
29.89  3.28796e+06  0  -2.67308e+08  0  0  0
29.9  3.27413e+06  0  -2.66183e+08  0  0  0
29.91  3.26016e+06  0  -2.65048e+08  0  0  0
29.92  3.24606e+06  0  -2.63901e+08  0  0  0
29.93  3.23181e+06  0  -2.62743e+08  0  0  0
29.94  3.21742e+06  0  -2.61573e+08  0  0  0
29.95  3.20289e+06  0  -2.60391e+08  0  0  0
29.96  3.18821e+06  0  -2.59198e+08  0  0  0
29.97  3.17338e+06  0  -2.57992e+08  0  0  0
29.98  3.15841e+06  0  -2.56775e+08  0  0  0
29.99  3.14328e+06  0  -2.55545e+08  0  0  0
30  3.12801e+06  0  -2.54304e+08  0  0  0
30.01  3.11258e+06  0  -2.53049e+08  0  0  0
30.02  3.097e+06  0  -2.51783e+08  0  0  0
30.03  3.08126e+06  0  -2.50503e+08  0  0  0
30.04  3.06536e+06  0  -2.49211e+08  0  0  0
30.05  3.04931e+06  0  -2.47906e+08  0  0  0
30.06  3.03309e+06  0  -2.46587e+08  0  0  0
30.07  3.01672e+06  0  -2.45256e+08  0  0  0
30.08  3.00018e+06  0  -2.43911e+08  0  0  0
30.09  2.98347e+06  0  -2.42553e+08  0  0  0
30.1  2.9666e+06  0  -2.41181e+08  0  0  0
30.11  2.94955e+06  0  -2.39796e+08  0  0  0
30.12  2.93234e+06  0  -2.38396e+08  0  0  0
30.13  2.91496e+06  0  -2.36983e+08  0  0  0
30.14  2.8974e+06  0  -2.35555e+08  0  0  0
30.15  2.87966e+06  0  -2.34114e+08  0  0  0
30.16  2.86175e+06  0  -2.32657e+08  0  0  0
30.17  2.84366e+06  0  -2.31187e+08  0  0  0
30.18  2.82539e+06  0  -2.29701e+08  0  0  0
30.19  2.80694e+06  0  -2.28201e+08  0  0  0
30.2  2.7883e+06  0  -2.26685e+08  0  0  0
30.21  2.76947e+06  0  -2.25155e+08  0  0  0
30.22  2.75046e+06  0  -2.23609e+08  0  0  0
30.23  2.73125e+06  0  -2.22048e+08  0  0  0
30.24  2.71186e+06  0  -2.20471e+08  0  0  0
30.25  2.69227e+06  0  -2.18879e+08  0  0  0
30.26  2.67248e+06  0  -2.1727e+08  0  0  0
30.27  2.6525e+06  0  -2.15645e+08  0  0  0
30.28  2.63232e+06  0  -2.14005e+08  0  0  0
30.29  2.61193e+06  0  -2.12347e+08  0  0  0
30.3  2.59134e+06  0  -2.10673e+08  0  0  0
30.31  2.57055e+06  0  -2.08983e+08  0  0  0
30.32  2.54955e+06  0  -2.07275e+08  0  0  0
30.33  2.52833e+06  0  -2.05551e+08  0  0  0
30.34  2.50691e+06  0  -2.03809e+08  0  0  0
30.35  2.48527e+06  0  -2.0205e+08  0  0  0
30.36  2.46341e+06  0  -2.00273e+08  0  0  0
30.37  2.44134e+06  0  -1.98478e+08  0  0  0
30.38  2.41905e+06  0  -1.96666e+08  0  0  0
30.39  2.39653e+06  0  -1.94835e+08  0  0  0
30.4  2.37379e+06  0  -1.92986e+08  0  0  0
30.41  2.35081e+06  0  -1.91119e+08  0  0  0
30.42  2.32761e+06  0  -1.89233e+08  0  0  0
30.43  2.30418e+06  0  -1.87328e+08  0  0  0
30.44  2.28052e+06  0  -1.85404e+08  0  0  0
30.45  2.25661e+06  0  -1.8346e+08  0  0  0
30.46  2.23247e+06  0  -1.81497e+08  0  0  0
30.47  2.20809e+06  0  -1.79515e+08  0  0  0
30.48  2.18346e+06  0  -1.77513e+08  0  0  0
30.49  2.15859e+06  0  -1.75491e+08  0  0  0
30.5  2.13346e+06  0  -1.73448e+08  0  0  0
30.51  2.10809e+06  0  -1.71386e+08  0  0  0
30.52  2.08246e+06  0  -1.69302e+08  0  0  0
30.53  2.05658e+06  0  -1.67198e+08  0  0  0
30.54  2.03044e+06  0  -1.65072e+08  0  0  0
30.55  2.00403e+06  0  -1.62926e+08  0  0  0
30.56  1.97737e+06  0  -1.60758e+08  0  0  0
30.57  1.95043e+06  0  -1.58568e+08  0  0  0
30.58  1.92323e+06  0  -1.56356e+08  0  0  0
30.59  1.89575e+06  0  -1.54123e+08  0  0  0
30.6  1.868e+06  0  -1.51867e+08  0  0  0
30.61  1.83997e+06  0  -1.49588e+08  0  0  0
30.62  1.81167e+06  0  -1.47286e+08  0  0  0
30.63  1.78307e+06  0  -1.44962e+08  0  0  0
30.64  1.7542e+06  0  -1.42614e+08  0  0  0
30.65  1.72503e+06  0  -1.40243e+08  0  0  0
30.66  1.69557e+06  0  -1.37848e+08  0  0  0
30.67  1.66582e+06  0  -1.35429e+08  0  0  0
30.68  1.63577e+06  0  -1.32986e+08  0  0  0
30.69  1.60542e+06  0  -1.30519e+08  0  0  0
30.7  1.57477e+06  0  -1.28027e+08  0  0  0
30.71  1.54381e+06  0  -1.2551e+08  0  0  0
30.72  1.51254e+06  0  -1.22967e+08  0  0  0
30.73  1.48095e+06  0  -1.204e+08  0  0  0
30.74  1.44905e+06  0  -1.17806e+08  0  0  0
30.75  1.41684e+06  0  -1.15187e+08  0  0  0
30.76  1.3843e+06  0  -1.12542e+08  0  0  0
30.77  1.35143e+06  0  -1.0987e+08  0  0  0
30.78  1.31824e+06  0  -1.07171e+08  0  0  0
30.79  1.28471e+06  0  -1.04446e+08  0  0  0
30.8  1.25085e+06  0  -1.01693e+08  0  0  0
30.81  1.21665e+06  0  -9.89124e+07  0  0  0
30.82  1.18211e+06  0  -9.61042e+07  0  0  0
30.83  1.14722e+06  0  -9.32679e+07  0  0  0
30.84  1.11199e+06  0  -9.04033e+07  0  0  0
30.85  1.0764e+06  0  -8.751e+07  0  0  0
30.86  1.04045e+06  0  -8.45878e+07  0  0  0
30.87  1.00415e+06  0  -8.16363e+07  0  0  0
30.88  967483  0  -7.86553e+07  0  0  0
30.89  930450  0  -7.56446e+07  0  0  0
30.9  893046  0  -7.26037e+07  0  0  0
30.91  855269  0  -6.95324e+07  0  0  0
30.92  817113  0  -6.64304e+07  0  0  0
30.93  778576  0  -6.32974e+07  0  0  0
30.94  739654  0  -6.01331e+07  0  0  0
30.95  700342  0  -5.69371e+07  0  0  0
30.96  660638  0  -5.37091e+07  0  0  0
30.97  620536  0  -5.04489e+07  0  0  0
30.98  580033  0  -4.7156e+07  0  0  0
30.99  539125  0  -4.38303e+07  0  0  0
31  497808  0  -4.04713e+07  0  0  0
31.01  456078  0  -3.70787e+07  0  0  0
31.02  413931  0  -3.36521e+07  0  0  0
31.03  371362  0  -3.01913e+07  0  0  0
31.04  328367  0  -2.66959e+07  0  0  0
31.05  284943  0  -2.31656e+07  0  0  0
31.06  241084  0  -1.95999e+07  0  0  0
31.07  196787  0  -1.59986e+07  0  0  0
31.08  152047  0  -1.23612e+07  0  0  0
31.09  106859  0  -8.68752e+06  0  0  0
31.1  61219.4  0  -4.97707e+06  0  0  0
31.11  15123.4  0  -1.22952e+06  0  0  0
31.12  -31433.5  0  2.55551e+06  0  0  0
